datetime,motion,light,co2,temperature,humidity
2023-11-03 17:37:31,4.0,3.0,751.0,22.7,43.0
2023-11-03 17:47:31,1.0,3.0,753.0,22.7,43.0
2023-11-03 17:57:31,5.0,3.0,754.0,22.7,43.0
2023-11-03 18:07:31,1.0,50.0,742.0,22.7,43.0
2023-11-03 18:17:31,0.0,50.0,766.0,22.7,43.0
2023-11-03 18:27:31,0.0,0.0,679.0,22.7,43.0
2023-11-03 18:37:31,0.0,0.0,623.0,22.6,42.0
2023-11-03 18:47:31,0.0,0.0,604.0,22.6,42.0
2023-11-03 18:57:31,0.0,0.0,605.0,22.6,42.0
2023-11-03 19:07:31,0.0,0.0,619.0,22.6,42.0
2023-11-03 19:17:31,0.0,0.0,647.0,22.6,42.0
2023-11-03 19:27:30,0.0,0.0,615.0,22.5,42.0
2023-11-03 19:37:30,0.0,0.0,631.0,22.6,42.0
2023-11-03 19:47:30,0.0,0.0,597.0,22.5,42.0
2023-11-03 19:57:30,0.0,0.0,594.0,22.5,42.0
2023-11-03 20:07:30,0.0,0.0,603.0,22.5,42.0
2023-11-03 20:17:31,0.0,0.0,598.0,22.6,43.0
2023-11-03 20:27:30,0.0,0.0,600.0,22.5,43.0
2023-11-03 20:37:30,0.0,0.0,606.0,22.5,43.0
2023-11-03 20:47:30,0.0,50.0,594.0,22.5,43.0
2023-11-03 20:57:30,0.0,50.0,583.0,22.5,42.0
2023-11-03 21:07:30,0.0,0.0,570.0,22.5,42.0
2023-11-03 21:17:30,0.0,0.0,570.0,22.5,42.0
2023-11-03 21:27:30,0.0,0.0,570.0,22.5,42.0
2023-11-03 21:37:30,0.0,0.0,560.0,22.5,42.0
2023-11-03 21:47:30,0.0,0.0,566.0,22.5,42.0
2023-11-03 21:57:30,0.0,0.0,551.0,22.5,42.0
2023-11-03 22:07:30,0.0,0.0,543.0,22.5,42.0
2023-11-03 22:17:30,0.0,0.0,560.0,22.5,42.0
