datetime,closed,motor_position,motor_range,trv_temperature,target_temperature,co2,temperature,humidity
2023-12-10 02:28:50,,550.0,550.0,25.7,22.0,,,
2023-12-10 02:33:36,True,,,,,,,
2023-12-10 02:33:42,True,,,,,,,
2023-12-10 02:38:43,,,,,,495.0,20.2,43.36
2023-12-10 02:38:51,,550.0,550.0,25.7,22.0,,,
2023-12-10 02:48:46,,,,,,536.0,20.1,43.36
2023-12-10 02:48:52,,550.0,550.0,25.7,22.0,,,
2023-12-10 02:58:48,,,,,,483.0,20.2,43.36
2023-12-10 02:58:53,,550.0,550.0,25.7,22.0,,,
2023-12-10 03:03:36,True,,,,,,,
2023-12-10 03:03:42,True,,,,,,,
2023-12-10 03:08:50,,,,,,499.0,20.1,43.36
2023-12-10 03:08:54,,550.0,550.0,25.7,22.0,,,
2023-12-10 03:18:53,,,,,,501.0,20.2,43.36
2023-12-10 03:18:55,,550.0,550.0,25.7,22.0,,,
2023-12-10 03:28:23,,,,,,501.0,20.2,43.36
2023-12-10 03:28:56,,550.0,550.0,25.7,22.0,,,
2023-12-10 03:33:36,True,,,,,,,
2023-12-10 03:33:41,True,,,,,,,
2023-12-10 03:38:34,,,,,,513.0,20.1,43.36
2023-12-10 03:38:57,,550.0,550.0,25.7,22.0,,,
2023-12-10 03:48:50,,,,,,474.0,20.1,43.36
2023-12-10 03:48:58,,550.0,550.0,25.7,22.0,,,
2023-12-10 03:58:59,,550.0,550.0,25.7,22.0,,,
2023-12-10 03:59:06,,,,,,532.0,20.2,43.36
2023-12-10 04:03:35,True,,,,,,,
2023-12-10 04:03:41,True,,,,,,,
2023-12-10 04:09:00,,550.0,550.0,25.7,22.0,,,
2023-12-10 04:09:06,,,,,,509.0,20.1,43.36
2023-12-10 04:19:01,,550.0,550.0,25.7,22.0,,,
2023-12-10 04:19:08,,,,,,490.0,20.2,43.36
2023-12-10 04:29:02,,550.0,550.0,25.7,22.0,,,
2023-12-10 04:29:11,,,,,,468.0,20.1,43.36
2023-12-10 04:33:35,True,,,,,,,
2023-12-10 04:33:41,True,,,,,,,
2023-12-10 04:39:02,,550.0,550.0,25.7,22.0,,,
2023-12-10 04:39:13,,,,,,528.0,20.1,43.36
2023-12-10 04:49:03,,550.0,550.0,25.7,22.0,,,
2023-12-10 04:49:15,,,,,,472.0,20.1,43.36
2023-12-10 04:59:04,,550.0,550.0,25.7,22.0,,,
2023-12-10 04:59:18,,,,,,499.0,20.1,43.36
2023-12-10 05:03:35,True,,,,,,,
2023-12-10 05:03:41,True,,,,,,,
2023-12-10 05:09:05,,550.0,550.0,25.7,22.0,,,
2023-12-10 05:09:20,,,,,,508.0,20.1,43.36
2023-12-10 05:19:06,,550.0,550.0,25.7,22.0,,,
2023-12-10 05:19:23,,,,,,503.0,20.2,43.36
2023-12-10 05:29:07,,550.0,550.0,25.7,22.0,,,
2023-12-10 05:29:25,,,,,,504.0,20.2,43.36
2023-12-10 05:33:35,True,,,,,,,
2023-12-10 05:33:41,True,,,,,,,
2023-12-10 05:39:08,,550.0,550.0,25.7,22.0,,,
2023-12-10 05:39:27,,,,,,490.0,20.1,43.36
2023-12-10 05:49:09,,550.0,550.0,25.7,22.0,,,
2023-12-10 05:49:30,,,,,,500.0,20.2,43.36
2023-12-10 05:59:10,,550.0,550.0,25.7,22.0,,,
2023-12-10 05:59:32,,,,,,455.0,20.2,43.36
2023-12-10 06:03:35,True,,,,,,,
2023-12-10 06:03:41,True,,,,,,,
2023-12-10 06:09:11,,550.0,550.0,25.7,22.0,,,
2023-12-10 06:09:35,,,,,,474.0,20.2,43.36
2023-12-10 06:19:12,,550.0,550.0,25.7,22.0,,,
2023-12-10 06:19:37,,,,,,518.0,20.1,43.36
2023-12-10 06:29:13,,550.0,550.0,25.7,22.0,,,
2023-12-10 06:29:39,,,,,,499.0,20.1,43.36
2023-12-10 06:33:35,True,,,,,,,
2023-12-10 06:33:41,True,,,,,,,
2023-12-10 06:39:14,,550.0,550.0,25.7,22.0,,,
2023-12-10 06:39:42,,,,,,491.0,20.2,43.36
2023-12-10 06:49:15,,550.0,550.0,25.7,22.0,,,
2023-12-10 06:49:44,,,,,,485.0,20.2,43.36
2023-12-10 06:59:16,,550.0,550.0,25.5,22.0,,,
2023-12-10 06:59:47,,,,,,450.0,20.1,43.36
2023-12-10 07:03:34,True,,,,,,,
2023-12-10 07:03:40,True,,,,,,,
2023-12-10 07:09:17,,550.0,550.0,25.7,22.0,,,
2023-12-10 07:09:49,,,,,,482.0,20.2,43.36
2023-12-10 07:19:18,,550.0,550.0,25.7,22.0,,,
2023-12-10 07:19:51,,,,,,496.0,20.2,43.36
2023-12-10 07:29:18,,550.0,550.0,25.7,22.0,,,
2023-12-10 07:29:54,,,,,,495.0,20.1,43.36
2023-12-10 07:33:34,True,,,,,,,
2023-12-10 07:33:40,True,,,,,,,
2023-12-10 07:39:19,,550.0,550.0,25.7,22.0,,,
2023-12-10 07:39:56,,,,,,492.0,20.2,43.36
2023-12-10 07:49:20,,550.0,550.0,25.7,22.0,,,
2023-12-10 07:49:57,,,,,,509.0,20.2,43.36
2023-12-10 07:59:21,,550.0,550.0,25.9,22.0,,,
2023-12-10 08:00:00,,,,,,490.0,20.2,43.36
2023-12-10 08:03:34,True,,,,,,,
2023-12-10 08:03:40,True,,,,,,,
2023-12-10 08:09:22,,550.0,550.0,25.9,22.0,,,
2023-12-10 08:10:02,,,,,,474.0,20.2,43.36
2023-12-10 08:19:23,,550.0,550.0,25.9,22.0,,,
2023-12-10 08:20:05,,,,,,492.0,20.2,43.36
2023-12-10 08:29:24,,550.0,550.0,25.9,22.0,,,
2023-12-10 08:30:07,,,,,,458.0,20.2,43.36
2023-12-10 08:33:34,True,,,,,,,
2023-12-10 08:33:40,True,,,,,,,
2023-12-10 08:39:25,,550.0,550.0,25.7,22.0,,,
2023-12-10 08:40:09,,,,,,477.0,20.2,43.36
2023-12-10 08:49:26,,550.0,550.0,25.7,22.0,,,
2023-12-10 08:50:12,,,,,,504.0,20.2,43.36
2023-12-10 08:59:27,,550.0,550.0,25.7,22.0,,,
2023-12-10 09:00:14,,,,,,465.0,20.2,43.36
2023-12-10 09:03:34,True,,,,,,,
2023-12-10 09:03:40,True,,,,,,,
2023-12-10 09:09:28,,550.0,550.0,25.7,22.0,,,
2023-12-10 09:10:17,,,,,,473.0,20.1,43.36
2023-12-10 09:19:29,,550.0,550.0,25.7,22.0,,,
2023-12-10 09:20:19,,,,,,453.0,20.2,43.36
2023-12-10 09:29:30,,550.0,550.0,25.7,22.0,,,
2023-12-10 09:30:21,,,,,,505.0,20.2,43.36
2023-12-10 09:33:34,True,,,,,,,
2023-12-10 09:33:40,True,,,,,,,
2023-12-10 09:39:31,,550.0,550.0,25.7,22.0,,,
2023-12-10 09:40:24,,,,,,477.0,20.2,42.97
2023-12-10 09:49:32,,550.0,550.0,25.7,22.0,,,
2023-12-10 09:50:26,,,,,,482.0,20.2,42.97
2023-12-10 09:59:33,,550.0,550.0,25.7,22.0,,,
2023-12-10 09:59:57,,,,,,482.0,20.2,42.97
2023-12-10 10:03:34,True,,,,,,,
2023-12-10 10:03:40,True,,,,,,,
2023-12-10 10:09:34,,550.0,550.0,25.5,22.0,,,
2023-12-10 10:10:07,,,,,,474.0,20.2,42.97
2023-12-10 10:19:34,,550.0,550.0,25.5,22.0,,,
2023-12-10 10:20:23,,,,,,481.0,20.2,42.97
2023-12-10 10:29:35,,550.0,550.0,25.5,22.0,,,
2023-12-10 10:30:39,,,,,,500.0,20.1,42.97
2023-12-10 10:33:33,True,,,,,,,
2023-12-10 10:33:39,True,,,,,,,
2023-12-10 10:39:36,,550.0,550.0,25.7,22.0,,,
2023-12-10 10:40:39,,,,,,536.0,20.2,43.36
2023-12-10 10:49:37,,550.0,550.0,25.7,22.0,,,
2023-12-10 10:50:42,,,,,,496.0,20.2,42.97
2023-12-10 10:59:38,,550.0,550.0,25.7,22.0,,,
2023-12-10 11:00:44,,,,,,474.0,20.2,42.97
2023-12-10 11:03:33,True,,,,,,,
2023-12-10 11:03:39,True,,,,,,,
2023-12-10 11:09:39,,550.0,550.0,25.7,22.0,,,
2023-12-10 11:10:30,,,,,,465.0,20.2,42.97
2023-12-10 11:19:40,,550.0,550.0,25.7,22.0,,,
2023-12-10 11:20:49,,,,,,478.0,20.1,42.97
2023-12-10 11:29:41,,550.0,550.0,25.7,22.0,,,
2023-12-10 11:30:51,,,,,,497.0,20.1,42.97
2023-12-10 11:33:33,True,,,,,,,
2023-12-10 11:33:39,True,,,,,,,
2023-12-10 11:39:42,,550.0,550.0,25.7,22.0,,,
2023-12-10 11:40:54,,,,,,504.0,20.2,42.97
2023-12-10 11:49:43,,550.0,550.0,25.7,22.0,,,
2023-12-10 11:50:55,,,,,,495.0,20.2,42.97
2023-12-10 11:59:44,,550.0,550.0,25.7,22.0,,,
2023-12-10 12:00:57,,,,,,459.0,20.2,42.97
2023-12-10 12:03:33,True,,,,,,,
2023-12-10 12:03:39,True,,,,,,,
2023-12-10 12:09:45,,550.0,550.0,25.7,22.0,,,
2023-12-10 12:10:44,,,,,,446.0,20.2,42.97
2023-12-10 12:19:46,,550.0,550.0,25.7,22.0,,,
2023-12-10 12:21:02,,,,,,477.0,20.2,42.97
2023-12-10 12:29:47,,550.0,550.0,25.7,22.0,,,
2023-12-10 12:31:04,,,,,,505.0,20.2,42.97
2023-12-10 12:33:33,True,,,,,,,
2023-12-10 12:33:39,True,,,,,,,
2023-12-10 12:39:48,,550.0,550.0,25.7,22.0,,,
2023-12-10 12:41:07,,,,,,491.0,20.2,42.97
2023-12-10 12:49:49,,550.0,550.0,25.7,22.0,,,
2023-12-10 12:51:09,,,,,,458.0,20.2,42.97
2023-12-10 12:59:50,,550.0,550.0,25.7,22.0,,,
2023-12-10 13:01:12,,,,,,491.0,20.2,42.97
2023-12-10 13:03:33,True,,,,,,,
2023-12-10 13:03:39,True,,,,,,,
2023-12-10 13:09:50,,550.0,550.0,25.7,22.0,,,
2023-12-10 13:10:58,,,,,,422.0,20.2,42.97
2023-12-10 13:19:51,,550.0,550.0,25.7,22.0,,,
2023-12-10 13:21:16,,,,,,451.0,20.2,42.97
2023-12-10 13:29:52,,550.0,550.0,25.7,22.0,,,
2023-12-10 13:31:19,,,,,,473.0,20.2,42.97
2023-12-10 13:33:33,True,,,,,,,
2023-12-10 13:33:38,True,,,,,,,
2023-12-10 13:39:53,,550.0,550.0,25.7,22.0,,,
2023-12-10 13:41:21,,,,,,488.0,20.2,42.97
2023-12-10 13:49:54,,550.0,550.0,25.7,22.0,,,
2023-12-10 13:51:22,,,,,,440.0,20.2,42.97
2023-12-10 13:59:55,,550.0,550.0,25.7,22.0,,,
2023-12-10 14:01:09,,,,,,446.0,20.2,42.97
2023-12-10 14:03:32,True,,,,,,,
2023-12-10 14:03:38,True,,,,,,,
2023-12-10 14:09:56,,550.0,550.0,25.7,22.0,,,
2023-12-10 14:11:27,,,,,,501.0,20.2,42.97
2023-12-10 14:19:57,,550.0,550.0,25.7,22.0,,,
2023-12-10 14:21:30,,,,,,468.0,20.1,42.97
2023-12-10 14:29:58,,550.0,550.0,25.7,22.0,,,
2023-12-10 14:31:32,,,,,,473.0,20.2,42.97
2023-12-10 14:33:32,True,,,,,,,
2023-12-10 14:33:38,True,,,,,,,
2023-12-10 14:39:59,,550.0,550.0,25.7,22.0,,,
2023-12-10 14:41:34,,,,,,465.0,20.2,42.97
2023-12-10 14:50:00,,550.0,550.0,25.7,22.0,,,
2023-12-10 14:51:37,,,,,,477.0,20.2,42.97
2023-12-10 15:00:01,,550.0,550.0,25.7,22.0,,,
2023-12-10 15:01:39,,,,,,455.0,20.2,42.97
2023-12-10 15:03:32,True,,,,,,,
2023-12-10 15:03:38,True,,,,,,,
2023-12-10 15:10:02,,550.0,550.0,25.7,22.0,,,
2023-12-10 15:11:42,,,,,,446.0,20.1,42.97
2023-12-10 15:20:03,,550.0,550.0,25.7,22.0,,,
2023-12-10 15:21:44,,,,,,437.0,20.2,42.97
2023-12-10 15:30:04,,550.0,550.0,25.7,22.0,,,
2023-12-10 15:31:46,,,,,,431.0,20.2,42.97
2023-12-10 15:33:32,True,,,,,,,
2023-12-10 15:33:38,True,,,,,,,
2023-12-10 15:40:05,,550.0,550.0,25.7,22.0,,,
2023-12-10 15:41:49,,,,,,447.0,20.1,42.97
2023-12-10 15:50:06,,550.0,550.0,25.7,22.0,,,
2023-12-10 15:51:51,,,,,,454.0,20.1,42.97
2023-12-10 16:00:06,,550.0,550.0,25.7,22.0,,,
2023-12-10 16:01:53,,,,,,463.0,20.1,42.97
2023-12-10 16:03:32,True,,,,,,,
2023-12-10 16:03:38,True,,,,,,,
2023-12-10 16:10:07,,550.0,550.0,25.7,22.0,,,
2023-12-10 16:11:56,,,,,,444.0,20.1,42.97
2023-12-10 16:20:08,,550.0,550.0,25.7,22.0,,,
2023-12-10 16:21:58,,,,,,456.0,20.1,42.97
2023-12-10 16:30:09,,550.0,550.0,25.7,22.0,,,
2023-12-10 16:31:29,,,,,,456.0,20.1,42.97
2023-12-10 16:33:32,True,,,,,,,
2023-12-10 16:33:38,True,,,,,,,
2023-12-10 16:40:10,,550.0,550.0,25.7,22.0,,,
2023-12-10 16:41:39,,,,,,431.0,20.1,42.97
2023-12-10 16:50:11,,550.0,550.0,25.7,22.0,,,
2023-12-10 16:51:55,,,,,,420.0,20.1,42.97
2023-12-10 17:00:12,,550.0,550.0,25.7,22.0,,,
2023-12-10 17:02:11,,,,,,463.0,20.1,42.97
2023-12-10 17:03:31,True,,,,,,,
2023-12-10 17:03:37,True,,,,,,,
2023-12-10 17:10:13,,550.0,550.0,25.7,22.0,,,
2023-12-10 17:12:11,,,,,,451.0,20.1,42.97
2023-12-10 17:20:14,,550.0,550.0,25.7,22.0,,,
2023-12-10 17:22:14,,,,,,492.0,20.1,42.97
2023-12-10 17:30:15,,550.0,550.0,25.7,22.0,,,
2023-12-10 17:32:16,,,,,,472.0,20.1,42.97
2023-12-10 17:33:31,True,,,,,,,
2023-12-10 17:33:37,True,,,,,,,
2023-12-10 17:40:16,,550.0,550.0,25.7,22.0,,,
2023-12-10 17:42:18,,,,,,463.0,20.1,42.97
2023-12-10 17:50:17,,550.0,550.0,25.7,22.0,,,
2023-12-10 17:52:21,,,,,,463.0,20.1,42.97
2023-12-10 18:00:18,,550.0,550.0,25.7,22.0,,,
2023-12-10 18:02:23,,,,,,450.0,20.1,42.97
2023-12-10 18:03:31,True,,,,,,,
2023-12-10 18:03:37,True,,,,,,,
2023-12-10 18:10:19,,550.0,550.0,25.7,22.0,,,
2023-12-10 18:12:10,,,,,,465.0,20.1,42.97
2023-12-10 18:20:20,,550.0,550.0,25.7,22.0,,,
2023-12-10 18:22:28,,,,,,450.0,20.1,42.97
2023-12-10 18:30:21,,550.0,550.0,25.7,22.0,,,
2023-12-10 18:32:30,,,,,,441.0,20.1,42.97
2023-12-10 18:33:31,True,,,,,,,
2023-12-10 18:33:37,True,,,,,,,
2023-12-10 18:40:21,,550.0,550.0,25.7,22.0,,,
2023-12-10 18:42:33,,,,,,464.0,20.1,42.97
2023-12-10 18:50:22,,550.0,550.0,25.7,22.0,,,
2023-12-10 18:52:35,,,,,,515.0,20.1,42.97
2023-12-10 19:00:23,,550.0,550.0,25.7,22.0,,,
2023-12-10 19:02:38,,,,,,468.0,20.1,42.97
2023-12-10 19:03:31,True,,,,,,,
2023-12-10 19:03:37,True,,,,,,,
2023-12-10 19:10:24,,550.0,550.0,25.7,22.0,,,
2023-12-10 19:12:40,,,,,,435.0,20.1,42.97
2023-12-10 19:20:25,,550.0,550.0,25.7,22.0,,,
2023-12-10 19:22:42,,,,,,437.0,20.1,42.97
2023-12-10 19:30:26,,550.0,550.0,25.7,22.0,,,
2023-12-10 19:32:29,,,,,,447.0,20.1,42.97
2023-12-10 19:33:31,True,,,,,,,
2023-12-10 19:33:37,True,,,,,,,
2023-12-10 19:40:27,,550.0,550.0,25.7,22.0,,,
2023-12-10 19:42:47,,,,,,467.0,20.1,42.97
2023-12-10 19:50:28,,550.0,550.0,25.7,22.0,,,
2023-12-10 19:52:48,,,,,,414.0,20.1,42.97
2023-12-10 20:00:29,,550.0,550.0,25.7,22.0,,,
2023-12-10 20:02:51,,,,,,463.0,20.1,42.97
2023-12-10 20:03:31,True,,,,,,,
2023-12-10 20:03:37,True,,,,,,,
2023-12-10 20:10:30,,550.0,550.0,25.7,22.0,,,
2023-12-10 20:12:53,,,,,,455.0,20.1,42.97
2023-12-10 20:20:31,,550.0,550.0,25.7,22.0,,,
2023-12-10 20:22:56,,,,,,409.0,20.1,42.97
2023-12-10 20:30:32,,550.0,550.0,25.7,22.0,,,
2023-12-10 20:32:58,,,,,,468.0,20.1,42.97
2023-12-10 20:33:30,True,,,,,,,
2023-12-10 20:33:36,True,,,,,,,
2023-12-10 20:40:33,,550.0,550.0,25.7,22.0,,,
2023-12-10 20:43:00,,,,,,451.0,20.1,42.97
2023-12-10 20:50:34,,550.0,550.0,25.7,22.0,,,
2023-12-10 20:53:03,,,,,,462.0,20.1,42.97
2023-12-10 21:00:35,,550.0,550.0,25.7,22.0,,,
2023-12-10 21:03:05,,,,,,442.0,20.1,42.97
2023-12-10 21:03:30,True,,,,,,,
2023-12-10 21:03:36,True,,,,,,,
2023-12-10 21:10:36,,550.0,550.0,25.7,22.0,,,
2023-12-10 21:13:08,,,,,,462.0,20.1,42.97
2023-12-10 21:20:37,,550.0,550.0,25.9,22.0,,,
2023-12-10 21:23:10,,,,,,426.0,20.1,42.97
2023-12-10 21:30:37,,550.0,550.0,25.9,22.0,,,
2023-12-10 21:33:12,,,,,,464.0,20.1,42.97
2023-12-10 21:33:30,True,,,,,,,
2023-12-10 21:33:36,True,,,,,,,
2023-12-10 21:40:38,,550.0,550.0,25.9,22.0,,,
2023-12-10 21:43:15,,,,,,470.0,20.1,42.97
2023-12-10 21:50:39,,550.0,550.0,25.9,22.0,,,
2023-12-10 21:53:17,,,,,,408.0,20.1,42.97
2023-12-10 22:00:40,,550.0,550.0,25.9,22.0,,,
2023-12-10 22:03:20,,,,,,456.0,20.1,42.97
2023-12-10 22:03:30,True,,,,,,,
2023-12-10 22:03:36,True,,,,,,,
2023-12-10 22:10:41,,550.0,550.0,25.9,22.0,,,
2023-12-10 22:13:22,,,,,,460.0,20.1,42.97
2023-12-10 22:20:42,,550.0,550.0,25.9,22.0,,,
2023-12-10 22:23:24,,,,,,435.0,20.1,42.97
2023-12-10 22:30:43,,550.0,550.0,25.9,22.0,,,
2023-12-10 22:33:27,,,,,,460.0,20.1,42.97
2023-12-10 22:33:30,True,,,,,,,
2023-12-10 22:33:36,True,,,,,,,
2023-12-10 22:40:44,,550.0,550.0,25.9,22.0,,,
2023-12-10 22:43:29,,,,,,426.0,20.1,42.97
2023-12-10 22:50:45,,550.0,550.0,25.9,22.0,,,
2023-12-10 22:53:32,,,,,,450.0,20.1,42.97
2023-12-10 23:00:46,,550.0,550.0,25.9,22.0,,,
2023-12-10 23:03:02,,,,,,450.0,20.1,42.97
2023-12-10 23:03:30,True,,,,,,,
2023-12-10 23:03:36,True,,,,,,,
2023-12-10 23:10:47,,550.0,550.0,25.9,22.0,,,
2023-12-10 23:13:12,,,,,,444.0,20.1,42.97
2023-12-10 23:20:48,,550.0,550.0,25.9,22.0,,,
2023-12-10 23:23:28,,,,,,444.0,20.1,42.97
2023-12-10 23:30:49,,550.0,550.0,25.9,22.0,,,
2023-12-10 23:33:30,True,,,,,,,
2023-12-10 23:33:35,True,,,,,,,
2023-12-10 23:33:44,,,,,,460.0,20.1,42.97
2023-12-10 23:40:50,,550.0,550.0,25.9,22.0,,,
2023-12-10 23:43:29,,,,,,450.0,20.1,42.97
2023-12-10 23:50:51,,550.0,550.0,25.9,22.0,,,
2023-12-10 23:53:47,,,,,,455.0,20.1,42.97
2023-12-11 00:00:52,,550.0,550.0,25.9,22.0,,,
2023-12-11 00:03:29,True,,,,,,,
2023-12-11 00:03:33,,,,,,408.0,20.2,42.97
2023-12-11 00:03:35,True,,,,,,,
2023-12-11 00:10:53,,550.0,550.0,25.9,22.0,,,
2023-12-11 00:13:52,,,,,,455.0,20.1,42.97
2023-12-11 00:20:53,,550.0,550.0,25.9,22.0,,,
2023-12-11 00:23:54,,,,,,440.0,20.1,42.97
2023-12-11 00:30:54,,550.0,550.0,25.9,22.0,,,
2023-12-11 00:33:29,True,,,,,,,
2023-12-11 00:33:35,True,,,,,,,
2023-12-11 00:33:57,,,,,,407.0,20.1,42.97
2023-12-11 00:40:55,,550.0,550.0,25.9,22.0,,,
2023-12-11 00:43:59,,,,,,442.0,20.1,42.97
2023-12-11 00:50:56,,550.0,550.0,25.9,22.0,,,
2023-12-11 00:53:45,,,,,,431.0,20.1,42.97
2023-12-11 01:00:57,,550.0,550.0,25.9,22.0,,,
2023-12-11 01:03:29,True,,,,,,,
2023-12-11 01:03:35,True,,,,,,,
2023-12-11 01:04:04,,,,,,420.0,20.1,42.97
2023-12-11 01:10:58,,550.0,550.0,25.9,22.0,,,
2023-12-11 01:13:50,,,,,,436.0,20.1,42.97
2023-12-11 01:20:59,,550.0,550.0,25.9,22.0,,,
2023-12-11 01:24:09,,,,,,455.0,20.1,42.97
2023-12-11 01:31:00,,550.0,550.0,25.9,22.0,,,
2023-12-11 01:33:29,True,,,,,,,
2023-12-11 01:33:35,True,,,,,,,
2023-12-11 01:34:11,,,,,,467.0,20.1,42.97
2023-12-11 01:41:01,,550.0,550.0,25.9,22.0,,,
2023-12-11 01:44:13,,,,,,446.0,20.1,42.97
2023-12-11 01:51:02,,550.0,550.0,25.7,22.0,,,
2023-12-11 01:54:16,,,,,,439.0,20.2,42.97
2023-12-11 02:01:03,,550.0,550.0,25.9,22.0,,,
2023-12-11 02:03:29,True,,,,,,,
2023-12-11 02:04:18,,,,,,432.0,20.1,42.97
2023-12-11 02:11:04,,550.0,550.0,25.9,22.0,,,
2023-12-11 02:14:21,,,,,,451.0,20.2,42.97
2023-12-11 02:21:05,,550.0,550.0,25.9,22.0,,,
2023-12-11 02:24:23,,,,,,436.0,20.1,42.97
2023-12-11 02:31:06,,550.0,550.0,25.9,22.0,,,
2023-12-11 02:33:29,True,,,,,,,
2023-12-11 02:33:35,True,,,,,,,
2023-12-11 02:34:25,,,,,,428.0,20.2,42.97
2023-12-11 02:41:07,,550.0,550.0,25.9,22.0,,,
2023-12-11 02:44:28,,,,,,409.0,20.2,42.97
2023-12-11 02:51:08,,550.0,550.0,25.7,22.0,,,
2023-12-11 02:54:30,,,,,,417.0,20.1,42.97
2023-12-11 03:01:09,,550.0,550.0,25.7,22.0,,,
2023-12-11 03:03:28,True,,,,,,,
2023-12-11 03:03:34,True,,,,,,,
2023-12-11 03:04:33,,,,,,455.0,20.2,42.97
2023-12-11 03:11:09,,550.0,550.0,25.7,22.0,,,
2023-12-11 03:14:35,,,,,,408.0,20.2,43.36
2023-12-11 03:21:10,,550.0,550.0,25.7,22.0,,,
2023-12-11 03:24:37,,,,,,420.0,20.2,42.97
2023-12-11 03:31:11,,550.0,550.0,25.7,22.0,,,
2023-12-11 03:33:28,True,,,,,,,
2023-12-11 03:33:34,True,,,,,,,
2023-12-11 03:34:40,,,,,,408.0,20.2,42.97
2023-12-11 03:41:13,,550.0,550.0,25.7,22.0,,,
2023-12-11 03:44:42,,,,,,441.0,20.2,42.97
2023-12-11 03:51:13,,550.0,550.0,25.7,22.0,,,
2023-12-11 03:54:43,,,,,,440.0,20.1,42.97
2023-12-11 04:01:14,,550.0,550.0,25.7,22.0,,,
2023-12-11 04:03:28,True,,,,,,,
2023-12-11 04:03:34,True,,,,,,,
2023-12-11 04:04:46,,,,,,437.0,20.2,42.97
2023-12-11 04:11:15,,550.0,550.0,25.7,22.0,,,
2023-12-11 04:14:48,,,,,,440.0,20.1,42.97
2023-12-11 04:21:16,,550.0,550.0,25.7,22.0,,,
2023-12-11 04:24:51,,,,,,444.0,20.2,42.97
2023-12-11 04:31:17,,550.0,550.0,25.7,22.0,,,
2023-12-11 04:33:28,True,,,,,,,
2023-12-11 04:33:34,True,,,,,,,
2023-12-11 04:34:53,,,,,,462.0,20.2,42.97
2023-12-11 04:41:18,,550.0,550.0,25.7,22.0,,,
2023-12-11 04:44:55,,,,,,478.0,20.2,42.97
2023-12-11 04:51:19,,550.0,550.0,25.7,22.0,,,
2023-12-11 04:54:58,,,,,,465.0,20.2,43.36
2023-12-11 05:01:20,,550.0,550.0,25.7,22.0,,,
2023-12-11 05:03:28,True,,,,,,,
2023-12-11 05:03:34,True,,,,,,,
2023-12-11 05:05:00,,,,,,434.0,20.2,43.36
2023-12-11 05:11:21,,550.0,550.0,25.7,22.0,,,
2023-12-11 05:14:47,,,,,,469.0,20.2,43.36
2023-12-11 05:21:22,,550.0,550.0,25.7,22.0,,,
2023-12-11 05:25:05,,,,,,429.0,20.2,43.36
2023-12-11 05:31:23,,550.0,550.0,25.7,22.0,,,
2023-12-11 05:33:28,True,,,,,,,
2023-12-11 05:33:34,True,,,,,,,
2023-12-11 05:34:35,,,,,,429.0,20.2,43.36
2023-12-11 05:41:24,,550.0,550.0,25.7,22.0,,,
2023-12-11 05:44:46,,,,,,426.0,20.2,42.97
2023-12-11 05:51:25,,550.0,550.0,25.7,22.0,,,
2023-12-11 05:55:02,,,,,,428.0,20.2,43.36
2023-12-11 06:01:25,,550.0,550.0,25.7,22.0,,,
2023-12-11 06:03:28,True,,,,,,,
2023-12-11 06:03:34,True,,,,,,,
2023-12-11 06:05:18,,,,,,454.0,20.2,43.36
2023-12-11 06:11:26,,550.0,550.0,25.7,22.0,,,
2023-12-11 06:15:02,,,,,,456.0,20.1,42.97
2023-12-11 06:21:27,,550.0,550.0,25.7,22.0,,,
2023-12-11 06:25:20,,,,,,420.0,20.2,43.36
2023-12-11 06:31:28,,550.0,550.0,25.7,22.0,,,
2023-12-11 06:33:27,True,,,,,,,
2023-12-11 06:33:33,True,,,,,,,
2023-12-11 06:35:23,,,,,,465.0,20.2,42.97
2023-12-11 06:41:29,,550.0,550.0,25.7,22.0,,,
2023-12-11 06:45:25,,,,,,441.0,20.2,42.97
2023-12-11 06:51:30,,550.0,550.0,25.7,22.0,,,
2023-12-11 06:55:27,,,,,,415.0,20.2,42.97
2023-12-11 07:01:31,,550.0,550.0,25.7,22.0,,,
2023-12-11 07:03:27,True,,,,,,,
2023-12-11 07:03:33,True,,,,,,,
2023-12-11 07:05:30,,,,,,396.0,20.2,43.36
2023-12-11 07:11:32,,550.0,550.0,25.7,22.0,,,
2023-12-11 07:15:32,,,,,,398.0,20.2,42.97
2023-12-11 07:21:33,,550.0,550.0,25.7,22.0,,,
2023-12-11 07:25:35,,,,,,431.0,20.2,42.97
2023-12-11 07:31:34,,550.0,550.0,25.7,22.0,,,
2023-12-11 07:33:28,True,,,,,,,
2023-12-11 07:33:33,True,,,,,,,
2023-12-11 07:35:37,,,,,,408.0,20.2,42.97
2023-12-11 07:41:35,,550.0,550.0,25.4,22.0,,,
2023-12-11 07:45:39,,,,,,513.0,20.3,42.97
2023-12-11 07:51:36,,550.0,550.0,24.8,22.0,,,
2023-12-11 07:55:42,,,,,,527.0,20.5,42.58
2023-12-11 07:59:18,False,,,,,,,
2023-12-11 08:01:37,,550.0,550.0,24.6,22.0,,,
2023-12-11 08:03:27,False,,,,,,,
2023-12-11 08:03:33,False,,,,,,,
2023-12-11 08:05:44,,,,,,520.0,20.7,42.19
2023-12-11 08:11:38,,550.0,550.0,24.5,22.0,,,
2023-12-11 08:15:47,,,,,,557.0,20.8,41.8
2023-12-11 08:21:39,,550.0,550.0,24.3,22.0,,,
2023-12-11 08:25:49,,,,,,610.0,20.9,42.19
