datetime,closed,motor_position,motor_range,trv_temperature,target_temperature,co2,temperature,humidity
2024-01-20 06:01:40,,395.0,532.0,29.9,30.0,,,
2024-01-20 06:02:59,1.0,,,,,,,
2024-01-20 06:04:41,,395.0,532.0,29.9,30.0,,,
2024-01-20 06:07:05,,,,,,877.0,22.0,36.72
2024-01-20 06:07:42,,395.0,532.0,29.9,30.0,,,
2024-01-20 06:07:59,1.0,,,,,,,
2024-01-20 06:12:59,1.0,,,,,,,
2024-01-20 06:13:44,,395.0,532.0,29.9,30.0,,,
2024-01-20 06:13:53,,395.0,532.0,29.9,30.0,,,
2024-01-20 06:16:44,,395.0,532.0,29.9,30.0,,,
2024-01-20 06:17:11,,,,,,857.0,22.0,36.72
2024-01-20 06:17:59,1.0,,,,,,,
2024-01-20 06:19:45,,395.0,532.0,29.9,30.0,,,
2024-01-20 06:22:46,,395.0,532.0,29.9,30.0,,,
2024-01-20 06:22:59,1.0,,,,,,,
2024-01-20 06:25:47,,395.0,532.0,29.9,30.0,,,
2024-01-20 06:25:56,,395.0,532.0,29.9,30.0,,,
2024-01-20 06:27:18,,,,,,866.0,22.0,36.72
2024-01-20 06:27:59,1.0,,,,,,,
2024-01-20 06:28:48,,395.0,532.0,29.9,30.0,,,
2024-01-20 06:31:48,,395.0,532.0,30.1,30.0,,,
2024-01-20 06:32:59,1.0,,,,,,,
2024-01-20 06:34:49,,395.0,532.0,29.9,30.0,,,
2024-01-20 06:37:24,,,,,,906.0,22.0,36.72
2024-01-20 06:37:50,,395.0,532.0,29.9,30.0,,,
2024-01-20 06:37:59,1.0,,,,,,,
2024-01-20 06:40:53,,395.0,532.0,30.1,30.0,,,
2024-01-20 06:42:59,1.0,,,,,,,
2024-01-20 06:43:52,,395.0,532.0,30.1,30.0,,,
2024-01-20 06:46:53,,395.0,532.0,30.1,30.0,,,
2024-01-20 06:47:31,,,,,,787.0,22.0,36.72
2024-01-20 06:47:59,1.0,,,,,,,
2024-01-20 06:49:53,,395.0,532.0,30.1,30.0,,,
2024-01-20 06:52:54,,395.0,532.0,30.1,30.0,,,
2024-01-20 06:52:59,1.0,,,,,,,
2024-01-20 06:55:57,,395.0,532.0,30.1,30.0,,,
2024-01-20 06:57:33,,,,,,876.0,22.0,36.72
2024-01-20 06:57:59,1.0,,,,,,,
2024-01-20 06:58:56,,395.0,532.0,30.1,30.0,,,
2024-01-20 07:01:57,,395.0,532.0,30.1,30.0,,,
2024-01-20 07:02:59,1.0,,,,,,,
2024-01-20 07:04:57,,395.0,532.0,30.1,30.0,,,
2024-01-20 07:07:36,,,,,,872.0,22.0,36.72
2024-01-20 07:07:58,,395.0,532.0,30.1,30.0,,,
2024-01-20 07:07:59,1.0,,,,,,,
2024-01-20 07:08:07,,395.0,532.0,30.1,30.0,,,
2024-01-20 07:08:16,,395.0,532.0,30.1,30.0,,,
2024-01-20 07:10:59,,395.0,532.0,30.1,30.0,,,
2024-01-20 07:11:08,,395.0,532.0,30.1,30.0,,,
2024-01-20 07:11:17,,395.0,532.0,30.1,30.0,,,
2024-01-20 07:12:59,1.0,,,,,,,
2024-01-20 07:14:00,,395.0,532.0,30.1,30.0,,,
2024-01-20 07:17:01,,395.0,532.0,30.1,30.0,,,
2024-01-20 07:17:38,,,,,,785.0,22.0,36.72
2024-01-20 07:17:59,1.0,,,,,,,
2024-01-20 07:20:01,,395.0,532.0,30.1,30.0,,,
2024-01-20 07:22:59,1.0,,,,,,,
2024-01-20 07:23:02,,395.0,532.0,30.1,30.0,,,
2024-01-20 07:26:03,,395.0,532.0,30.3,30.0,,,
2024-01-20 07:27:40,,,,,,785.0,22.0,36.72
2024-01-20 07:27:59,1.0,,,,,,,
2024-01-20 07:29:04,,395.0,532.0,30.3,30.0,,,
2024-01-20 07:32:05,,395.0,532.0,30.3,30.0,,,
2024-01-20 07:32:59,1.0,,,,,,,
2024-01-20 07:35:05,,395.0,532.0,30.3,30.0,,,
2024-01-20 07:37:43,,,,,,796.0,22.0,36.72
2024-01-20 07:37:59,1.0,,,,,,,
2024-01-20 07:38:06,,395.0,532.0,30.3,30.0,,,
2024-01-20 07:41:07,,395.0,532.0,30.3,30.0,,,
2024-01-20 07:42:58,1.0,,,,,,,
2024-01-20 07:44:08,,403.0,532.0,30.5,30.0,,,
2024-01-20 07:47:09,,403.0,532.0,30.5,30.0,,,
2024-01-20 07:47:29,,,,,,750.0,22.0,36.33
2024-01-20 07:47:58,1.0,,,,,,,
2024-01-20 07:50:09,,403.0,532.0,30.5,30.0,,,
2024-01-20 07:50:19,,403.0,532.0,30.5,30.0,,,
2024-01-20 07:50:29,,403.0,532.0,30.5,30.0,,,
2024-01-20 07:52:58,1.0,,,,,,,
2024-01-20 07:53:10,,411.0,532.0,30.5,30.0,,,
2024-01-20 07:56:11,,411.0,532.0,30.5,30.0,,,
2024-01-20 07:56:20,,411.0,532.0,30.5,30.0,,,
2024-01-20 07:57:48,,,,,,745.0,22.0,36.33
2024-01-20 07:57:58,1.0,,,,,,,
2024-01-20 07:59:12,,411.0,532.0,30.3,30.0,,,
2024-01-20 08:02:13,,411.0,532.0,30.3,30.0,,,
2024-01-20 08:02:58,1.0,,,,,,,
2024-01-20 08:05:13,,411.0,532.0,30.1,30.0,,,
2024-01-20 08:07:50,,,,,,774.0,22.0,36.33
2024-01-20 08:07:58,1.0,,,,,,,
2024-01-20 08:11:15,,411.0,532.0,29.9,30.0,,,
2024-01-20 08:12:58,1.0,,,,,,,
2024-01-20 08:14:16,,411.0,532.0,29.8,30.0,,,
2024-01-20 08:17:17,,411.0,532.0,29.8,30.0,,,
2024-01-20 08:17:52,,,,,,723.0,22.0,36.72
2024-01-20 08:17:58,1.0,,,,,,,
2024-01-20 08:20:17,,411.0,532.0,29.6,30.0,,,
2024-01-20 08:22:58,1.0,,,,,,,
2024-01-20 08:23:18,,411.0,532.0,29.4,30.0,,,
2024-01-20 08:26:19,,411.0,532.0,29.4,30.0,,,
2024-01-20 08:27:55,,,,,,772.0,22.0,36.72
2024-01-20 08:27:58,1.0,,,,,,,
2024-01-20 08:29:20,,411.0,532.0,29.2,30.0,,,
2024-01-20 08:32:21,,396.0,532.0,29.1,30.0,,,
2024-01-20 08:32:58,1.0,,,,,,,
2024-01-20 08:37:57,,,,,,745.0,21.9,36.72
2024-01-20 08:37:58,1.0,,,,,,,
2024-01-20 08:38:22,,396.0,532.0,28.9,30.0,,,
2024-01-20 08:41:23,,396.0,532.0,29.1,30.0,,,
2024-01-20 08:42:58,1.0,,,,,,,
2024-01-20 08:44:24,,381.0,532.0,29.1,30.0,,,
2024-01-20 08:47:25,,381.0,532.0,29.2,30.0,,,
2024-01-20 08:47:58,1.0,,,,,,,
2024-01-20 08:48:00,,,,,,709.0,21.9,36.72
2024-01-20 08:50:25,,381.0,532.0,29.2,30.0,,,
2024-01-20 08:50:35,,381.0,532.0,29.2,30.0,,,
2024-01-20 08:50:44,,381.0,532.0,29.2,30.0,,,
2024-01-20 08:52:58,1.0,,,,,,,
2024-01-20 08:53:26,,381.0,532.0,29.4,30.0,,,
2024-01-20 08:56:27,,381.0,532.0,29.6,30.0,,,
2024-01-20 08:57:58,1.0,,,,,,,
2024-01-20 08:58:02,,,,,,727.0,21.9,36.72
2024-01-20 08:59:28,,381.0,532.0,29.8,30.0,,,
2024-01-20 09:02:29,,381.0,532.0,29.8,30.0,,,
2024-01-20 09:02:58,1.0,,,,,,,
2024-01-20 09:05:29,,381.0,532.0,29.8,30.0,,,
2024-01-20 09:07:58,1.0,,,,,,,
2024-01-20 09:08:04,,,,,,762.0,22.1,36.33
2024-01-20 09:08:28,,381.0,532.0,29.8,30.0,,,
2024-01-20 09:11:31,,381.0,532.0,29.9,30.0,,,
2024-01-20 09:12:58,1.0,,,,,,,
2024-01-20 09:14:32,,381.0,532.0,29.9,30.0,,,
2024-01-20 09:17:33,,381.0,532.0,30.1,30.0,,,
2024-01-20 09:17:58,1.0,,,,,,,
2024-01-20 09:18:07,,,,,,741.0,22.2,36.33
2024-01-20 09:20:34,,381.0,532.0,30.1,30.0,,,
2024-01-20 09:22:58,1.0,,,,,,,
2024-01-20 09:23:32,,381.0,532.0,30.3,30.0,,,
2024-01-20 09:26:35,,381.0,532.0,30.3,30.0,,,
2024-01-20 09:27:58,1.0,,,,,,,
2024-01-20 09:28:09,,,,,,705.0,22.3,35.94
2024-01-20 09:29:36,,381.0,532.0,30.3,30.0,,,
2024-01-20 09:32:39,,389.0,532.0,30.5,30.0,,,
2024-01-20 09:32:58,1.0,,,,,,,
2024-01-20 09:35:38,,389.0,532.0,30.5,30.0,,,
2024-01-20 09:35:47,,389.0,532.0,30.5,30.0,,,
2024-01-20 09:35:56,,389.0,532.0,30.5,30.0,,,
2024-01-20 09:37:58,1.0,,,,,,,
2024-01-20 09:38:10,,,,,,695.0,22.4,35.94
2024-01-20 09:38:38,,389.0,532.0,30.5,30.0,,,
2024-01-20 09:38:47,,389.0,532.0,30.5,30.0,,,
2024-01-20 09:41:39,,532.0,532.0,30.6,30.0,,,
2024-01-20 09:42:58,1.0,,,,,,,
2024-01-20 09:44:40,,532.0,532.0,30.6,30.0,,,
2024-01-20 09:47:41,,532.0,532.0,30.6,30.0,,,
2024-01-20 09:47:58,1.0,,,,,,,
2024-01-20 09:48:13,,,,,,737.0,22.4,35.94
2024-01-20 09:50:42,,532.0,532.0,30.6,30.0,,,
2024-01-20 09:52:58,1.0,,,,,,,
2024-01-20 09:53:42,,532.0,532.0,30.5,30.0,,,
2024-01-20 09:53:51,,532.0,532.0,30.5,30.0,,,
2024-01-20 09:56:43,,532.0,532.0,30.3,30.0,,,
2024-01-20 09:57:58,1.0,,,,,,,
2024-01-20 09:58:15,,,,,,634.0,22.4,35.94
2024-01-20 09:59:44,,532.0,532.0,30.1,30.0,,,
2024-01-20 10:02:45,,532.0,532.0,29.9,30.0,,,
2024-01-20 10:02:58,1.0,,,,,,,
2024-01-20 10:05:46,,532.0,532.0,29.8,30.0,,,
2024-01-20 10:07:58,1.0,,,,,,,
2024-01-20 10:08:18,,,,,,684.0,22.3,35.94
2024-01-20 10:08:46,,532.0,532.0,29.8,30.0,,,
2024-01-20 10:11:47,,532.0,532.0,29.6,30.0,,,
2024-01-20 10:12:58,1.0,,,,,,,
2024-01-20 10:14:48,,532.0,532.0,29.6,30.0,,,
2024-01-20 10:17:49,,532.0,532.0,29.4,30.0,,,
2024-01-20 10:17:58,1.0,,,,,,,
2024-01-20 10:18:20,,,,,,639.0,22.2,35.94
2024-01-20 10:20:50,,532.0,532.0,29.2,30.0,,,
2024-01-20 10:22:58,1.0,,,,,,,
2024-01-20 10:23:50,,522.0,532.0,29.1,30.0,,,
2024-01-20 10:24:00,,522.0,532.0,29.1,30.0,,,
2024-01-20 10:26:52,,522.0,532.0,28.9,30.0,,,
2024-01-20 10:27:58,1.0,,,,,,,
2024-01-20 10:28:22,,,,,,642.0,22.1,36.33
2024-01-20 10:29:52,,522.0,532.0,28.7,30.0,,,
2024-01-20 10:32:53,,507.0,532.0,28.7,30.0,,,
2024-01-20 10:32:58,1.0,,,,,,,
2024-01-20 10:35:54,,507.0,532.0,28.5,30.0,,,
2024-01-20 10:37:58,1.0,,,,,,,
2024-01-20 10:38:09,,,,,,648.0,22.0,36.33
2024-01-20 10:38:54,,507.0,532.0,28.4,30.0,,,
2024-01-20 10:41:55,,481.0,532.0,28.4,30.0,,,
2024-01-20 10:42:04,,481.0,532.0,28.4,30.0,,,
2024-01-20 10:42:58,1.0,,,,,,,
2024-01-20 10:44:56,,481.0,532.0,28.2,30.0,,,
2024-01-20 10:47:57,,481.0,532.0,28.2,30.0,,,
2024-01-20 10:47:58,1.0,,,,,,,
2024-01-20 10:48:11,,,,,,694.0,22.0,36.33
2024-01-20 10:50:58,,481.0,532.0,28.0,30.0,,,
2024-01-20 10:53:58,,450.0,532.0,28.0,30.0,,,
2024-01-20 10:56:59,,450.0,532.0,27.8,30.0,,,
2024-01-20 10:57:08,,450.0,532.0,27.8,30.0,,,
2024-01-20 10:57:58,1.0,,,,,,,
2024-01-20 10:58:29,,,,,,702.0,22.0,36.33
2024-01-20 11:00:00,,450.0,532.0,27.8,30.0,,,
2024-01-20 11:00:09,,450.0,532.0,27.8,30.0,,,
2024-01-20 11:02:58,1.0,,,,,,,
2024-01-20 11:03:01,,419.0,532.0,27.8,30.0,,,
2024-01-20 11:06:02,,419.0,532.0,27.8,30.0,,,
2024-01-20 11:07:58,1.0,,,,,,,
2024-01-20 11:08:00,,,,,,702.0,22.0,36.33
2024-01-20 11:09:02,,419.0,532.0,27.8,30.0,,,
2024-01-20 11:12:03,,388.0,532.0,27.8,30.0,,,
2024-01-20 11:12:12,,388.0,532.0,27.8,30.0,,,
2024-01-20 11:12:58,1.0,,,,,,,
2024-01-20 11:15:04,,388.0,532.0,27.8,30.0,,,
2024-01-20 11:17:58,1.0,,,,,,,
2024-01-20 11:18:05,,388.0,532.0,27.8,30.0,,,
2024-01-20 11:18:10,,,,,,623.0,21.9,36.33
2024-01-20 11:21:06,,388.0,532.0,28.0,30.0,,,
2024-01-20 11:22:58,1.0,,,,,,,
2024-01-20 11:24:07,,388.0,532.0,28.4,30.0,,,
2024-01-20 11:27:07,,388.0,532.0,28.5,30.0,,,
2024-01-20 11:27:58,1.0,,,,,,,
2024-01-20 11:28:26,,,,,,598.0,21.9,36.33
2024-01-20 11:30:08,,388.0,532.0,28.7,30.0,,,
2024-01-20 11:30:17,,388.0,532.0,28.7,30.0,,,
2024-01-20 11:32:58,1.0,,,,,,,
2024-01-20 11:33:09,,388.0,532.0,28.9,30.0,,,
2024-01-20 11:33:18,,388.0,532.0,28.9,30.0,,,
2024-01-20 11:36:10,,388.0,532.0,29.1,30.0,,,
2024-01-20 11:38:26,,,,,,613.0,22.0,36.33
2024-01-20 11:39:11,,388.0,532.0,29.2,30.0,,,
2024-01-20 11:42:11,,388.0,532.0,29.4,30.0,,,
2024-01-20 11:42:58,1.0,,,,,,,
2024-01-20 11:45:12,,388.0,532.0,29.8,30.0,,,
2024-01-20 11:47:58,1.0,,,,,,,
2024-01-20 11:48:13,,388.0,532.0,29.8,30.0,,,
2024-01-20 11:48:45,,,,,,627.0,22.1,35.94
2024-01-20 11:51:14,,388.0,532.0,29.8,30.0,,,
2024-01-20 11:52:58,1.0,,,,,,,
2024-01-20 11:54:15,,388.0,532.0,29.9,30.0,,,
2024-01-20 11:57:15,,388.0,532.0,29.9,30.0,,,
2024-01-20 11:57:58,1.0,,,,,,,
2024-01-20 11:58:47,,,,,,682.0,22.2,35.94
2024-01-20 12:00:16,,388.0,532.0,30.1,30.0,,,
2024-01-20 12:02:58,1.0,,,,,,,
2024-01-20 12:03:17,,388.0,532.0,30.3,30.0,,,
2024-01-20 12:06:18,,388.0,532.0,30.3,30.0,,,
2024-01-20 12:06:27,,388.0,532.0,30.3,30.0,,,
2024-01-20 12:07:58,1.0,,,,,,,
2024-01-20 12:08:50,,,,,,651.0,22.3,35.55
2024-01-20 12:09:19,,388.0,532.0,30.5,30.0,,,
2024-01-20 12:12:19,,396.0,532.0,30.5,30.0,,,
2024-01-20 12:12:58,1.0,,,,,,,
2024-01-20 12:15:20,,396.0,532.0,30.5,30.0,,,
2024-01-20 12:17:58,1.0,,,,,,,
2024-01-20 12:18:21,,532.0,532.0,30.6,30.0,,,
2024-01-20 12:21:22,,532.0,532.0,30.6,30.0,,,
2024-01-20 12:21:31,,532.0,532.0,30.6,30.0,,,
2024-01-20 12:22:58,1.0,,,,,,,
2024-01-20 12:24:23,,532.0,532.0,30.6,30.0,,,
2024-01-20 12:27:23,,532.0,532.0,30.6,30.0,,,
2024-01-20 12:27:58,1.0,,,,,,,
2024-01-20 12:28:54,,,,,,665.0,22.5,35.55
2024-01-20 12:30:24,,532.0,532.0,30.5,30.0,,,
2024-01-20 12:32:58,1.0,,,,,,,
2024-01-20 12:33:25,,532.0,532.0,30.3,30.0,,,
2024-01-20 12:36:26,,532.0,532.0,30.1,30.0,,,
2024-01-20 12:37:58,1.0,,,,,,,
2024-01-20 12:38:57,,,,,,632.0,22.4,35.55
2024-01-20 12:39:27,,532.0,532.0,29.9,30.0,,,
2024-01-20 12:39:36,,532.0,532.0,29.9,30.0,,,
2024-01-20 12:39:45,,532.0,532.0,29.9,30.0,,,
2024-01-20 12:42:27,,532.0,532.0,29.8,30.0,,,
2024-01-20 12:42:58,1.0,,,,,,,
2024-01-20 12:45:28,,532.0,532.0,29.8,30.0,,,
2024-01-20 12:47:58,1.0,,,,,,,
2024-01-20 12:48:29,,532.0,532.0,29.8,30.0,,,
2024-01-20 12:48:59,,,,,,636.0,22.3,35.55
2024-01-20 12:51:30,,532.0,532.0,29.6,30.0,,,
2024-01-20 12:52:58,1.0,,,,,,,
2024-01-20 12:54:31,,532.0,532.0,29.2,30.0,,,
2024-01-20 12:54:40,,532.0,532.0,29.2,30.0,,,
2024-01-20 12:57:31,,532.0,532.0,29.2,30.0,,,
2024-01-20 12:57:41,,532.0,532.0,29.2,30.0,,,
2024-01-20 12:57:58,1.0,,,,,,,
2024-01-20 12:59:02,,,,,,616.0,22.2,35.55
2024-01-20 13:00:32,,522.0,532.0,29.1,30.0,,,
2024-01-20 13:02:58,1.0,,,,,,,
2024-01-20 13:03:33,,522.0,532.0,28.9,30.0,,,
2024-01-20 13:06:34,,522.0,532.0,28.7,30.0,,,
2024-01-20 13:07:58,1.0,,,,,,,
2024-01-20 13:09:04,,,,,,570.0,22.1,35.94
2024-01-20 13:09:35,,507.0,532.0,28.5,30.0,,,
2024-01-20 13:12:35,,507.0,532.0,28.5,30.0,,,
2024-01-20 13:13:00,1.0,,,,,,,
2024-01-20 13:15:36,,507.0,532.0,28.4,30.0,,,
2024-01-20 13:17:57,1.0,,,,,,,
2024-01-20 13:18:37,,481.0,532.0,28.4,30.0,,,
2024-01-20 13:19:06,,,,,,602.0,22.1,35.94
2024-01-20 13:21:38,,481.0,532.0,28.2,30.0,,,
2024-01-20 13:22:57,1.0,,,,,,,
2024-01-20 13:24:39,,481.0,532.0,28.2,30.0,,,
2024-01-20 13:27:40,,481.0,532.0,28.0,30.0,,,
2024-01-20 13:27:57,1.0,,,,,,,
2024-01-20 13:29:09,,,,,,612.0,22.0,35.94
2024-01-20 13:30:40,,450.0,532.0,28.0,30.0,,,
2024-01-20 13:30:49,,450.0,532.0,28.0,30.0,,,
2024-01-20 13:32:57,1.0,,,,,,,
2024-01-20 13:33:41,,450.0,532.0,27.8,30.0,,,
2024-01-20 13:33:50,,450.0,532.0,27.8,30.0,,,
2024-01-20 13:33:59,,450.0,532.0,27.8,30.0,,,
2024-01-20 13:36:42,,450.0,532.0,27.8,30.0,,,
2024-01-20 13:37:57,1.0,,,,,,,
2024-01-20 13:39:10,,,,,,638.0,22.0,35.94
2024-01-20 13:39:43,,419.0,532.0,27.8,30.0,,,
2024-01-20 13:42:44,,419.0,532.0,27.8,30.0,,,
2024-01-20 13:42:57,1.0,,,,,,,
2024-01-20 13:45:44,,419.0,532.0,27.8,30.0,,,
2024-01-20 13:47:57,1.0,,,,,,,
2024-01-20 13:48:45,,388.0,532.0,27.8,30.0,,,
2024-01-20 13:49:12,,,,,,549.0,22.0,35.94
2024-01-20 13:51:46,,388.0,532.0,27.8,30.0,,,
2024-01-20 13:51:55,,388.0,532.0,27.8,30.0,,,
2024-01-20 13:52:57,1.0,,,,,,,
2024-01-20 13:54:47,,388.0,532.0,27.8,30.0,,,
2024-01-20 13:54:56,,388.0,532.0,27.8,30.0,,,
2024-01-20 13:57:48,,388.0,532.0,28.0,30.0,,,
2024-01-20 13:57:57,1.0,,,,,,,
2024-01-20 13:59:15,,,,,,622.0,21.9,35.94
2024-01-20 14:00:48,,388.0,532.0,28.2,30.0,,,
2024-01-20 14:02:57,1.0,,,,,,,
2024-01-20 14:03:49,,388.0,532.0,28.5,30.0,,,
2024-01-20 14:06:50,,388.0,532.0,28.7,30.0,,,
2024-01-20 14:07:57,1.0,,,,,,,
2024-01-20 14:09:17,,,,,,581.0,22.0,35.94
2024-01-20 14:12:52,,388.0,532.0,29.1,30.0,,,
2024-01-20 14:12:57,1.0,,,,,,,
2024-01-20 14:13:01,,388.0,532.0,29.1,30.0,,,
2024-01-20 14:15:52,,388.0,532.0,29.2,30.0,,,
2024-01-20 14:17:57,1.0,,,,,,,
2024-01-20 14:18:53,,388.0,532.0,29.4,30.0,,,
2024-01-20 14:19:19,,,,,,625.0,22.1,35.94
2024-01-20 14:21:54,,388.0,532.0,29.6,30.0,,,
2024-01-20 14:22:57,1.0,,,,,,,
2024-01-20 14:24:55,,388.0,532.0,29.8,30.0,,,
2024-01-20 14:27:56,,388.0,532.0,29.8,30.0,,,
2024-01-20 14:27:57,1.0,,,,,,,
2024-01-20 14:28:05,,388.0,532.0,29.8,30.0,,,
2024-01-20 14:28:14,,388.0,532.0,29.8,30.0,,,
2024-01-20 14:29:22,,,,,,543.0,22.2,35.55
2024-01-20 14:30:56,,388.0,532.0,29.8,30.0,,,
2024-01-20 14:32:57,1.0,,,,,,,
2024-01-20 14:33:57,,388.0,532.0,29.9,30.0,,,
2024-01-20 14:36:58,,388.0,532.0,29.9,30.0,,,
2024-01-20 14:37:57,1.0,,,,,,,
2024-01-20 14:39:24,,,,,,571.0,22.2,35.55
2024-01-20 14:39:59,,388.0,532.0,30.1,30.0,,,
2024-01-20 14:42:57,1.0,,,,,,,
2024-01-20 14:43:00,,388.0,532.0,30.1,30.0,,,
2024-01-20 14:46:00,,388.0,532.0,30.3,30.0,,,
2024-01-20 14:47:57,1.0,,,,,,,
2024-01-20 14:49:01,,388.0,532.0,30.3,30.0,,,
2024-01-20 14:49:10,,388.0,532.0,30.3,30.0,,,
2024-01-20 14:49:11,,,,,,614.0,22.3,35.55
2024-01-20 14:52:02,,388.0,532.0,30.3,30.0,,,
2024-01-20 14:52:57,1.0,,,,,,,
2024-01-20 14:55:03,,388.0,532.0,30.5,30.0,,,
2024-01-20 14:57:57,1.0,,,,,,,
2024-01-20 14:58:04,,396.0,532.0,30.5,30.0,,,
2024-01-20 14:58:13,,396.0,532.0,30.5,30.0,,,
2024-01-20 14:58:22,,396.0,532.0,30.5,30.0,,,
2024-01-20 14:59:29,,,,,,555.0,22.3,35.55
2024-01-20 15:01:04,,396.0,532.0,30.5,30.0,,,
2024-01-20 15:02:57,1.0,,,,,,,
2024-01-20 15:04:05,,396.0,532.0,30.5,30.0,,,
2024-01-20 15:07:06,,396.0,532.0,30.5,30.0,,,
2024-01-20 15:07:15,,396.0,532.0,30.5,30.0,,,
2024-01-20 15:07:24,,396.0,532.0,30.5,30.0,,,
2024-01-20 15:07:57,1.0,,,,,,,
2024-01-20 15:09:31,,,,,,591.0,22.3,35.16
2024-01-20 15:10:07,,532.0,532.0,30.6,30.0,,,
2024-01-20 15:10:16,,532.0,532.0,30.6,30.0,,,
2024-01-20 15:12:57,1.0,,,,,,,
2024-01-20 15:13:08,,532.0,532.0,30.6,30.0,,,
2024-01-20 15:16:09,,532.0,532.0,30.5,30.0,,,
2024-01-20 15:16:18,,532.0,532.0,30.5,30.0,,,
2024-01-20 15:17:57,1.0,,,,,,,
2024-01-20 15:19:09,,532.0,532.0,30.5,30.0,,,
2024-01-20 15:19:18,,532.0,532.0,30.5,30.0,,,
2024-01-20 15:19:34,,,,,,538.0,22.3,35.16
2024-01-20 15:22:11,,532.0,532.0,30.3,30.0,,,
2024-01-20 15:22:57,1.0,,,,,,,
2024-01-20 15:25:11,,532.0,532.0,30.1,30.0,,,
2024-01-20 15:27:57,1.0,,,,,,,
2024-01-20 15:28:12,,532.0,532.0,29.9,30.0,,,
2024-01-20 15:28:21,,532.0,532.0,29.9,30.0,,,
2024-01-20 15:28:30,,532.0,532.0,29.9,30.0,,,
2024-01-20 15:29:36,,,,,,552.0,22.2,35.16
2024-01-20 15:31:13,,532.0,532.0,29.8,30.0,,,
2024-01-20 15:32:57,1.0,,,,,,,
2024-01-20 15:34:13,,532.0,532.0,29.8,30.0,,,
2024-01-20 15:37:14,,532.0,532.0,29.6,30.0,,,
2024-01-20 15:37:57,1.0,,,,,,,
2024-01-20 15:39:38,,,,,,610.0,22.2,35.55
2024-01-20 15:40:15,,532.0,532.0,29.4,30.0,,,
2024-01-20 15:43:16,,532.0,532.0,29.2,30.0,,,
2024-01-20 15:46:17,,517.0,532.0,29.1,30.0,,,
2024-01-20 15:46:26,,517.0,532.0,29.1,30.0,,,
2024-01-20 15:46:35,,517.0,532.0,29.1,30.0,,,
2024-01-20 15:46:44,,517.0,532.0,29.1,30.0,,,
2024-01-20 15:46:53,,517.0,532.0,29.1,30.0,,,
2024-01-20 15:47:57,1.0,,,,,,,
2024-01-20 15:49:17,,517.0,532.0,28.9,30.0,,,
2024-01-20 15:49:26,,517.0,532.0,28.9,30.0,,,
2024-01-20 15:49:40,,,,,,624.0,22.1,35.55
2024-01-20 15:52:18,,517.0,532.0,28.7,30.0,,,
2024-01-20 15:52:57,1.0,,,,,,,
2024-01-20 15:55:19,,517.0,532.0,28.5,30.0,,,
2024-01-20 15:57:57,1.0,,,,,,,
2024-01-20 15:58:20,,496.0,532.0,28.4,30.0,,,
2024-01-20 15:59:42,,,,,,523.0,22.1,35.55
2024-01-20 16:01:21,,496.0,532.0,28.4,30.0,,,
2024-01-20 16:02:57,1.0,,,,,,,
2024-01-20 16:04:21,,496.0,532.0,28.2,30.0,,,
2024-01-20 16:07:22,,470.0,532.0,28.2,30.0,,,
2024-01-20 16:07:31,,470.0,532.0,28.0,30.0,,,
2024-01-20 16:07:40,,470.0,532.0,28.0,30.0,,,
2024-01-20 16:07:50,,470.0,532.0,28.0,30.0,,,
2024-01-20 16:07:57,1.0,,,,,,,
2024-01-20 16:07:59,,470.0,532.0,28.0,30.0,,,
2024-01-20 16:08:08,,470.0,532.0,28.0,30.0,,,
2024-01-20 16:09:45,,,,,,565.0,22.0,35.55
2024-01-20 16:10:23,,470.0,532.0,28.0,30.0,,,
2024-01-20 16:10:32,,470.0,532.0,28.0,30.0,,,
2024-01-20 16:10:41,,470.0,532.0,28.0,30.0,,,
2024-01-20 16:12:57,1.0,,,,,,,
2024-01-20 16:13:24,,470.0,532.0,28.0,30.0,,,
2024-01-20 16:13:33,,470.0,532.0,28.0,30.0,,,
2024-01-20 16:16:25,,439.0,532.0,27.8,30.0,,,
2024-01-20 16:17:57,1.0,,,,,,,
2024-01-20 16:19:25,,439.0,532.0,27.8,30.0,,,
2024-01-20 16:19:47,,,,,,564.0,22.0,35.55
2024-01-20 16:22:26,,439.0,532.0,27.8,30.0,,,
2024-01-20 16:22:57,1.0,,,,,,,
2024-01-20 16:25:27,,439.0,532.0,27.8,30.0,,,
2024-01-20 16:27:57,1.0,,,,,,,
2024-01-20 16:28:28,,408.0,532.0,27.8,30.0,,,
2024-01-20 16:28:37,,408.0,532.0,27.8,30.0,,,
2024-01-20 16:28:46,,408.0,532.0,27.8,30.0,,,
2024-01-20 16:29:49,,,,,,559.0,21.9,35.55
2024-01-20 16:31:29,,408.0,532.0,27.8,30.0,,,
2024-01-20 16:31:38,,408.0,532.0,27.8,30.0,,,
2024-01-20 16:31:47,,408.0,532.0,27.8,30.0,,,
2024-01-20 16:31:56,,408.0,532.0,27.8,30.0,,,
2024-01-20 16:32:57,1.0,,,,,,,
2024-01-20 16:34:29,,408.0,532.0,27.8,30.0,,,
2024-01-20 16:37:30,,377.0,532.0,27.8,30.0,,,
2024-01-20 16:37:57,1.0,,,,,,,
2024-01-20 16:39:52,,,,,,521.0,21.9,35.55
2024-01-20 16:40:31,,377.0,532.0,27.8,30.0,,,
2024-01-20 16:40:40,,377.0,532.0,27.8,30.0,,,
