datetime,closed,co2,temperature,humidity
2023-11-03 00:45:41,,731.0,22.5,51.17
2023-11-03 00:55:43,,809.0,22.5,51.17
2023-11-03 01:00:46,True,,,
2023-11-03 01:00:52,True,,,
2023-11-03 01:05:45,,769.0,22.5,51.17
2023-11-03 01:15:48,,718.0,22.5,51.17
2023-11-03 01:25:50,,746.0,22.5,51.17
2023-11-03 01:30:46,True,,,
2023-11-03 01:30:52,True,,,
2023-11-03 01:35:52,,691.0,22.5,51.17
2023-11-03 01:45:55,,642.0,22.5,51.17
2023-11-03 01:55:57,,706.0,22.6,51.17
2023-11-03 02:00:46,True,,,
2023-11-03 02:00:52,True,,,
2023-11-03 02:06:00,,728.0,22.5,51.17
2023-11-03 02:16:02,,768.0,22.5,51.17
2023-11-03 02:26:04,,730.0,22.6,51.17
2023-11-03 02:30:46,True,,,
2023-11-03 02:30:52,True,,,
2023-11-03 02:36:07,,759.0,22.5,51.17
2023-11-03 02:45:37,,759.0,22.5,51.17
2023-11-03 02:55:47,,731.0,22.5,51.17
2023-11-03 03:00:46,True,,,
2023-11-03 03:00:52,True,,,
2023-11-03 03:06:04,,727.0,22.6,51.17
2023-11-03 03:16:20,,760.0,22.6,51.17
2023-11-03 03:26:20,,757.0,22.6,51.17
2023-11-03 03:30:46,True,,,
2023-11-03 03:30:52,True,,,
2023-11-03 03:36:22,,779.0,22.4,51.17
2023-11-03 03:46:25,,759.0,22.4,51.17
2023-11-03 03:56:27,,719.0,22.5,51.17
2023-11-03 04:00:45,True,,,
2023-11-03 04:00:51,True,,,
2023-11-03 04:06:29,,722.0,22.5,51.17
2023-11-03 04:16:32,,750.0,22.6,51.17
2023-11-03 04:26:34,,785.0,22.5,51.17
2023-11-03 04:30:45,True,,,
2023-11-03 04:30:51,True,,,
2023-11-03 04:36:37,,740.0,22.4,51.17
2023-11-03 04:46:39,,731.0,22.5,51.17
2023-11-03 04:56:41,,751.0,22.4,51.17
2023-11-03 05:00:45,True,,,
2023-11-03 05:00:51,True,,,
2023-11-03 05:06:44,,710.0,22.6,51.17
2023-11-03 05:16:46,,750.0,22.6,51.17
2023-11-03 05:26:49,,718.0,22.6,51.17
2023-11-03 05:30:45,True,,,
2023-11-03 05:30:51,True,,,
2023-11-03 05:36:51,,698.0,22.6,51.17
2023-11-03 05:46:53,,707.0,22.5,51.17
2023-11-03 05:56:56,,756.0,22.5,51.17
2023-11-03 06:00:45,True,,,
2023-11-03 06:00:51,True,,,
2023-11-03 06:06:58,,688.0,22.5,51.17
2023-11-03 06:17:01,,722.0,22.5,51.17
2023-11-03 06:27:03,,746.0,22.6,51.17
2023-11-03 06:30:45,True,,,
2023-11-03 06:30:51,True,,,
2023-11-03 06:37:05,,728.0,22.5,51.17
2023-11-03 06:47:08,,748.0,22.5,51.17
2023-11-03 06:57:10,,763.0,22.5,51.17
2023-11-03 07:00:45,True,,,
2023-11-03 07:00:51,True,,,
2023-11-03 07:07:12,,742.0,22.5,51.17
2023-11-03 07:17:15,,674.0,22.5,51.17
2023-11-03 07:27:17,,718.0,22.4,51.17
2023-11-03 07:30:44,True,,,
2023-11-03 07:30:50,True,,,
2023-11-03 07:37:20,,691.0,22.5,50.78
2023-11-03 07:47:22,,659.0,22.5,51.17
2023-11-03 07:57:08,,701.0,22.5,51.17
2023-11-03 08:00:44,True,,,
2023-11-03 08:00:50,True,,,
2023-11-03 08:07:27,,646.0,22.5,51.17
2023-11-03 08:17:29,,662.0,22.5,51.17
2023-11-03 08:27:32,,664.0,22.5,51.17
2023-11-03 08:30:44,True,,,
2023-11-03 08:30:50,True,,,
2023-11-03 08:37:34,,712.0,22.5,51.17
2023-11-03 08:47:20,,668.0,22.5,51.17
2023-11-03 08:57:39,,728.0,22.5,51.95
2023-11-03 09:00:44,True,,,
2023-11-03 09:00:50,True,,,
2023-11-03 09:07:41,,785.0,22.5,52.73
2023-11-03 09:17:12,,785.0,22.5,52.73
2023-11-03 09:27:22,,722.0,22.5,53.12
2023-11-03 09:30:44,True,,,
2023-11-03 09:30:50,True,,,
2023-11-03 09:37:38,,737.0,22.5,53.12
2023-11-03 09:47:54,,748.0,22.5,52.73
2023-11-03 10:00:44,True,,,
2023-11-03 10:00:50,True,,,
2023-11-03 10:07:57,,730.0,22.5,52.73
2023-11-03 10:17:59,,753.0,22.6,52.34
2023-11-03 10:27:45,,713.0,22.5,52.34
2023-11-03 10:30:44,True,,,
2023-11-03 10:30:50,True,,,
2023-11-03 10:38:04,,762.0,22.5,52.34
2023-11-03 10:48:06,,817.0,22.5,52.34
2023-11-03 10:58:09,,742.0,22.6,52.34
2023-11-03 11:00:44,True,,,
2023-11-03 11:00:49,True,,,
2023-11-03 11:07:55,,802.0,22.6,52.34
2023-11-03 11:18:13,,789.0,22.5,51.95
2023-11-03 11:28:16,,794.0,22.6,51.95
2023-11-03 11:30:43,True,,,
2023-11-03 11:30:49,True,,,
2023-11-03 11:38:18,,780.0,22.5,51.95
2023-11-03 11:48:20,,746.0,22.5,51.95
2023-11-03 11:58:23,,795.0,22.5,51.56
2023-11-03 12:00:43,True,,,
2023-11-03 12:00:49,True,,,
2023-11-03 12:08:25,,779.0,22.5,51.56
2023-11-03 12:18:28,,734.0,22.5,51.56
2023-11-03 12:28:30,,718.0,22.5,51.56
2023-11-03 12:30:43,True,,,
