datetime,motor_position,motor_range,trv_temperature,target_temperature,closed,co2,temperature,humidity
2023-11-02 05:27:53,,,,,,872.0,22.3,51.56
2023-11-02 05:35:18,580.0,580.0,24.8,6.0,,,,
2023-11-02 05:35:40,,,,,True,,,
2023-11-02 05:35:46,,,,,True,,,
2023-11-02 05:37:59,,,,,,877.0,22.3,51.56
2023-11-02 05:45:19,580.0,580.0,24.8,6.0,,,,
2023-11-02 05:48:05,,,,,,893.0,22.3,51.56
2023-11-02 05:55:20,580.0,580.0,24.8,6.0,,,,
2023-11-02 05:58:12,,,,,,914.0,22.3,51.56
2023-11-02 06:05:21,580.0,580.0,24.8,6.0,,,,
2023-11-02 06:05:40,,,,,True,,,
2023-11-02 06:05:46,,,,,True,,,
2023-11-02 06:08:18,,,,,,877.0,22.3,51.56
2023-11-02 06:15:22,580.0,580.0,24.8,6.0,,,,
2023-11-02 06:18:25,,,,,,882.0,22.3,51.56
2023-11-02 06:25:23,580.0,580.0,24.8,6.0,,,,
2023-11-02 06:28:31,,,,,,851.0,22.3,51.56
2023-11-02 06:35:24,580.0,580.0,24.8,6.0,,,,
2023-11-02 06:35:40,,,,,True,,,
2023-11-02 06:35:46,,,,,True,,,
2023-11-02 06:38:38,,,,,,896.0,22.3,51.56
2023-11-02 06:45:25,580.0,580.0,24.8,6.0,,,,
2023-11-02 06:48:44,,,,,,840.0,22.3,51.56
2023-11-02 06:55:26,580.0,580.0,24.8,6.0,,,,
2023-11-02 06:58:47,,,,,,859.0,22.3,51.56
2023-11-02 07:05:27,580.0,580.0,24.8,6.0,,,,
2023-11-02 07:05:40,,,,,True,,,
2023-11-02 07:05:46,,,,,True,,,
2023-11-02 07:08:17,,,,,,859.0,22.3,51.56
2023-11-02 07:15:28,580.0,580.0,24.8,6.0,,,,
2023-11-02 07:18:27,,,,,,856.0,22.3,51.56
2023-11-02 07:25:29,580.0,580.0,24.8,6.0,,,,
2023-11-02 07:28:43,,,,,,874.0,22.3,51.56
2023-11-02 07:35:30,580.0,580.0,24.8,6.0,,,,
2023-11-02 07:35:40,,,,,True,,,
2023-11-02 07:35:45,,,,,True,,,
2023-11-02 07:38:59,,,,,,842.0,22.3,51.56
2023-11-02 07:45:31,580.0,580.0,24.8,6.0,,,,
2023-11-02 07:49:00,,,,,,819.0,22.3,51.56
2023-11-02 07:55:32,580.0,580.0,24.6,6.0,,,,
2023-11-02 07:59:02,,,,,,822.0,22.3,51.56
2023-11-02 08:05:32,580.0,580.0,24.6,6.0,,,,
2023-11-02 08:05:39,,,,,True,,,
2023-11-02 08:05:45,,,,,True,,,
2023-11-02 08:09:04,,,,,,817.0,22.3,51.56
2023-11-02 08:15:33,580.0,580.0,24.5,6.0,,,,
2023-11-02 08:18:51,,,,,,831.0,22.3,51.56
2023-11-02 08:25:34,580.0,580.0,24.6,6.0,,,,
2023-11-02 08:29:09,,,,,,850.0,22.4,51.95
2023-11-02 08:35:35,580.0,580.0,24.6,6.0,,,,
2023-11-02 08:35:39,,,,,True,,,
2023-11-02 08:35:45,,,,,True,,,
2023-11-02 08:39:12,,,,,,814.0,22.5,51.95
2023-11-02 08:45:36,580.0,580.0,24.6,6.0,,,,
2023-11-02 08:48:58,,,,,,796.0,22.5,51.95
2023-11-02 08:55:37,580.0,580.0,24.6,6.0,,,,
2023-11-02 08:59:16,,,,,,834.0,22.6,51.95
2023-11-02 09:05:38,580.0,580.0,24.6,6.0,,,,
2023-11-02 09:05:39,,,,,True,,,
2023-11-02 09:05:45,,,,,True,,,
2023-11-02 09:09:19,,,,,,901.0,22.7,51.95
2023-11-02 09:15:39,580.0,580.0,24.6,6.0,,,,
2023-11-02 09:19:21,,,,,,883.0,22.7,51.95
2023-11-02 09:21:27,,,,,False,,,
2023-11-02 09:25:40,580.0,580.0,24.6,6.0,,,,
2023-11-02 09:29:24,,,,,,920.0,22.7,52.34
2023-11-02 09:35:39,,,,,False,,,
2023-11-02 09:35:41,580.0,580.0,24.5,6.0,,,,
2023-11-02 09:35:45,,,,,False,,,
2023-11-02 09:39:26,,,,,,739.0,22.7,51.17
2023-11-02 09:45:42,580.0,580.0,24.3,6.0,,,,
2023-11-02 09:49:28,,,,,,677.0,22.6,50.78
2023-11-02 09:55:43,580.0,580.0,24.1,6.0,,,,
2023-11-02 09:59:32,,,,,,712.0,22.6,51.17
2023-11-02 10:05:39,,,,,False,,,
2023-11-02 10:05:44,580.0,580.0,24.1,6.0,,,,
2023-11-02 10:05:45,,,,,False,,,
2023-11-02 10:09:33,,,,,,617.0,22.5,50.0
2023-11-02 10:15:45,580.0,580.0,24.1,6.0,,,,
2023-11-02 10:19:36,,,,,,608.0,22.5,50.0
2023-11-02 10:25:46,580.0,580.0,23.9,6.0,,,,
2023-11-02 10:29:38,,,,,,839.0,22.4,50.39
2023-11-02 10:35:39,,,,,False,,,
2023-11-02 10:35:45,,,,,False,,,
2023-11-02 10:35:46,580.0,580.0,24.1,6.0,,,,
2023-11-02 10:39:39,,,,,,695.0,22.5,50.39
2023-11-02 10:45:47,580.0,580.0,23.9,6.0,,,,
2023-11-02 10:49:42,,,,,,777.0,22.5,50.39
2023-11-02 10:55:48,580.0,580.0,23.9,6.0,,,,
2023-11-02 10:59:44,,,,,,675.0,22.5,50.0
2023-11-02 11:05:38,,,,,False,,,
2023-11-02 11:05:44,,,,,False,,,
2023-11-02 11:05:49,580.0,580.0,23.8,6.0,,,,
2023-11-02 11:09:46,,,,,,615.0,22.5,49.22
2023-11-02 11:15:50,580.0,580.0,23.8,6.0,,,,
2023-11-02 11:19:49,,,,,,650.0,22.4,49.22
2023-11-02 11:25:51,580.0,580.0,23.6,6.0,,,,
2023-11-02 11:29:51,,,,,,575.0,22.4,48.83
2023-11-02 11:35:38,,,,,False,,,
2023-11-02 11:35:44,,,,,False,,,
2023-11-02 11:35:52,580.0,580.0,23.4,6.0,,,,
2023-11-02 11:39:54,,,,,,587.0,22.3,48.83
2023-11-02 11:45:53,580.0,580.0,23.4,6.0,,,,
2023-11-02 11:49:56,,,,,,550.0,22.4,48.83
2023-11-02 11:55:54,580.0,580.0,23.4,6.0,,,,
2023-11-02 11:59:58,,,,,,540.0,22.3,48.83
2023-11-02 12:05:38,,,,,False,,,
2023-11-02 12:05:44,,,,,False,,,
2023-11-02 12:05:56,580.0,580.0,23.2,6.0,,,,
2023-11-02 12:09:45,,,,,,797.0,22.3,49.22
2023-11-02 12:15:56,580.0,580.0,23.2,6.0,,,,
2023-11-02 12:20:03,,,,,,542.0,22.2,48.83
2023-11-02 12:25:57,580.0,580.0,23.2,6.0,,,,
2023-11-02 12:29:50,,,,,,541.0,22.2,48.83
2023-11-02 12:35:38,,,,,False,,,
2023-11-02 12:35:44,,,,,False,,,
2023-11-02 12:35:58,580.0,580.0,23.2,6.0,,,,
2023-11-02 12:40:07,,,,,,511.0,22.2,48.44
2023-11-02 12:45:59,580.0,580.0,23.2,6.0,,,,
2023-11-02 12:50:09,,,,,,558.0,22.2,48.44
2023-11-02 12:56:00,580.0,580.0,23.1,6.0,,,,
2023-11-02 13:00:12,,,,,,508.0,22.2,48.44
2023-11-02 13:05:38,,,,,False,,,
2023-11-02 13:05:44,,,,,False,,,
2023-11-02 13:06:00,580.0,580.0,23.1,6.0,,,,
2023-11-02 13:10:14,,,,,,521.0,22.2,48.05
2023-11-02 13:13:32,,,,,True,,,
2023-11-02 13:16:01,580.0,580.0,23.1,6.0,,,,
2023-11-02 13:20:16,,,,,,580.0,22.2,48.44
2023-11-02 13:26:02,580.0,580.0,23.4,6.0,,,,
2023-11-02 13:29:47,,,,,,953.0,22.3,51.17
2023-11-02 13:35:38,,,,,True,,,
2023-11-02 13:35:44,,,,,True,,,
2023-11-02 13:36:03,580.0,580.0,23.6,6.0,,,,
2023-11-02 13:39:47,,,,,,953.0,22.3,51.17
2023-11-02 13:46:04,580.0,580.0,23.8,6.0,,,,
2023-11-02 13:49:59,,,,,,1190.0,22.5,52.34
2023-11-02 13:56:05,580.0,580.0,23.9,6.0,,,,
2023-11-02 13:59:59,,,,,,1381.0,22.6,53.12
2023-11-02 14:05:38,,,,,True,,,
2023-11-02 14:05:44,,,,,True,,,
2023-11-02 14:06:06,580.0,580.0,23.9,6.0,,,,
2023-11-02 14:10:39,,,,,,1583.0,22.6,53.52
2023-11-02 14:16:07,580.0,580.0,23.9,6.0,,,,
2023-11-02 14:20:39,,,,,,1476.0,22.6,52.73
2023-11-02 14:26:08,580.0,580.0,23.8,6.0,,,,
2023-11-02 14:30:43,,,,,,1478.0,22.5,52.73
2023-11-02 14:35:37,,,,,True,,,
2023-11-02 14:35:43,,,,,True,,,
2023-11-02 14:36:09,580.0,580.0,23.8,6.0,,,,
2023-11-02 14:40:48,,,,,,1469.0,22.4,52.34
2023-11-02 14:46:10,580.0,580.0,23.8,6.0,,,,
2023-11-02 14:50:52,,,,,,1453.0,22.4,52.34
2023-11-02 14:56:11,580.0,580.0,23.8,6.0,,,,
2023-11-02 15:01:00,,,,,,1422.0,22.4,52.34
2023-11-02 15:05:37,,,,,True,,,
2023-11-02 15:05:43,,,,,True,,,
2023-11-02 15:06:12,580.0,580.0,23.8,6.0,,,,
2023-11-02 15:11:02,,,,,,1406.0,22.3,52.34
2023-11-02 15:16:13,580.0,580.0,23.8,6.0,,,,
2023-11-02 15:20:49,,,,,,1386.0,22.3,52.34
2023-11-02 15:26:14,580.0,580.0,23.8,6.0,,,,
2023-11-02 15:31:11,,,,,,1369.0,22.3,51.95
2023-11-02 15:35:37,,,,,True,,,
2023-11-02 15:35:43,,,,,True,,,
2023-11-02 15:36:14,580.0,580.0,23.8,6.0,,,,
2023-11-02 15:41:18,,,,,,1332.0,22.3,51.95
2023-11-02 15:46:15,580.0,580.0,23.8,6.0,,,,
2023-11-02 15:51:08,,,,,,1346.0,22.3,51.95
2023-11-02 15:56:16,580.0,580.0,23.8,6.0,,,,
2023-11-02 16:01:30,,,,,,1276.0,22.3,51.95
2023-11-02 16:05:37,,,,,True,,,
2023-11-02 16:05:43,,,,,True,,,
2023-11-02 16:06:17,580.0,580.0,23.8,6.0,,,,
2023-11-02 16:11:37,,,,,,1297.0,22.3,51.95
2023-11-02 16:16:18,580.0,580.0,23.8,6.0,,,,
2023-11-02 16:21:43,,,,,,1229.0,22.3,51.95
2023-11-02 16:26:19,580.0,580.0,23.8,6.0,,,,
2023-11-02 16:31:34,,,,,,1236.0,22.3,51.95
2023-11-02 16:35:37,,,,,True,,,
2023-11-02 16:35:43,,,,,True,,,
2023-11-02 16:36:20,580.0,580.0,23.8,6.0,,,,
2023-11-02 16:41:40,,,,,,1210.0,22.3,51.95
2023-11-02 16:46:21,580.0,580.0,23.6,6.0,,,,
2023-11-02 16:52:02,,,,,,1196.0,22.3,51.95
2023-11-02 16:56:22,580.0,580.0,23.6,6.0,,,,
2023-11-02 17:02:09,,,,,,1168.0,22.3,51.56
2023-11-02 17:05:37,,,,,True,,,
2023-11-02 17:05:43,,,,,True,,,
2023-11-02 17:06:23,580.0,580.0,23.6,6.0,,,,
2023-11-02 17:12:15,,,,,,1191.0,22.3,51.56
2023-11-02 17:16:24,580.0,580.0,23.6,6.0,,,,
2023-11-02 17:22:22,,,,,,1161.0,22.2,51.56
2023-11-02 17:26:25,580.0,580.0,23.6,6.0,,,,
2023-11-02 17:32:12,,,,,,1118.0,22.2,51.56
2023-11-02 17:35:37,,,,,True,,,
2023-11-02 17:35:42,,,,,True,,,
2023-11-02 17:36:26,580.0,580.0,23.6,6.0,,,,
2023-11-02 17:42:35,,,,,,1182.0,22.2,51.56
2023-11-02 17:46:27,580.0,580.0,23.6,6.0,,,,
2023-11-02 17:52:41,,,,,,1140.0,22.2,51.56
2023-11-02 17:56:28,580.0,580.0,23.6,6.0,,,,
2023-11-02 18:02:47,,,,,,1073.0,22.2,51.56
2023-11-02 18:05:36,,,,,True,,,
2023-11-02 18:05:42,,,,,True,,,
2023-11-02 18:06:28,580.0,580.0,23.6,6.0,,,,
2023-11-02 18:12:54,,,,,,1099.0,22.2,51.95
2023-11-02 18:16:29,580.0,580.0,23.6,6.0,,,,
2023-11-02 18:23:00,,,,,,1085.0,22.2,51.56
2023-11-02 18:26:30,580.0,580.0,23.6,6.0,,,,
2023-11-02 18:32:51,,,,,,1075.0,22.2,51.95
2023-11-02 18:35:36,,,,,True,,,
2023-11-02 18:35:42,,,,,True,,,
2023-11-02 18:36:31,580.0,580.0,23.6,6.0,,,,
2023-11-02 18:43:12,,,,,,1054.0,22.2,51.95
2023-11-02 18:46:32,580.0,580.0,23.6,6.0,,,,
2023-11-02 18:53:18,,,,,,1085.0,22.2,51.95
2023-11-02 18:56:33,580.0,580.0,23.6,6.0,,,,
2023-11-02 19:03:25,,,,,,1006.0,22.2,51.95
2023-11-02 19:05:36,,,,,True,,,
2023-11-02 19:05:42,,,,,True,,,
2023-11-02 19:06:34,580.0,580.0,23.6,6.0,,,,
2023-11-02 19:13:31,,,,,,1017.0,22.2,51.95
2023-11-02 19:16:35,580.0,580.0,23.6,6.0,,,,
2023-11-02 19:23:38,,,,,,1021.0,22.2,51.95
2023-11-02 19:26:36,580.0,580.0,23.6,6.0,,,,
2023-11-02 19:33:44,,,,,,1009.0,22.2,51.95
2023-11-02 19:35:36,,,,,True,,,
2023-11-02 19:35:42,,,,,True,,,
2023-11-02 19:36:37,580.0,580.0,23.6,6.0,,,,
2023-11-02 19:43:50,,,,,,979.0,22.2,51.95
2023-11-02 19:46:38,580.0,580.0,23.6,6.0,,,,
2023-11-02 19:53:41,,,,,,1007.0,22.2,51.95
2023-11-02 19:56:39,580.0,580.0,23.6,6.0,,,,
2023-11-02 20:04:03,,,,,,948.0,22.2,51.95
2023-11-02 20:05:36,,,,,True,,,
2023-11-02 20:05:42,,,,,True,,,
2023-11-02 20:06:40,580.0,580.0,23.6,6.0,,,,
2023-11-02 20:13:38,,,,,,948.0,22.2,51.95
2023-11-02 20:16:41,580.0,580.0,23.8,6.0,,,,
2023-11-02 20:23:52,,,,,,963.0,22.2,51.95
2023-11-02 20:26:41,580.0,580.0,23.8,6.0,,,,
2023-11-02 20:34:12,,,,,,984.0,22.2,51.95
2023-11-02 20:35:36,,,,,True,,,
2023-11-02 20:35:42,,,,,True,,,
2023-11-02 20:36:42,580.0,580.0,23.8,6.0,,,,
2023-11-02 20:44:32,,,,,,963.0,22.2,51.95
2023-11-02 20:46:43,580.0,580.0,23.8,6.0,,,,
2023-11-02 20:54:36,,,,,,927.0,22.2,51.95
2023-11-02 20:56:44,580.0,580.0,23.8,6.0,,,,
2023-11-02 21:04:43,,,,,,961.0,22.2,51.95
2023-11-02 21:05:35,,,,,True,,,
2023-11-02 21:05:41,,,,,True,,,
2023-11-02 21:06:45,580.0,580.0,23.8,6.0,,,,
2023-11-02 21:14:49,,,,,,929.0,22.1,51.95
2023-11-02 21:16:46,580.0,580.0,23.8,6.0,,,,
2023-11-02 21:24:56,,,,,,904.0,22.2,51.95
2023-11-02 21:26:47,580.0,580.0,23.8,6.0,,,,
2023-11-02 21:35:02,,,,,,945.0,22.2,51.95
2023-11-02 21:35:35,,,,,True,,,
2023-11-02 21:35:41,,,,,True,,,
2023-11-02 21:36:48,580.0,580.0,23.8,6.0,,,,
2023-11-02 21:45:04,,,,,,916.0,22.1,51.95
2023-11-02 21:46:49,580.0,580.0,23.9,6.0,,,,
2023-11-02 21:55:07,,,,,,903.0,22.1,51.95
2023-11-02 21:56:50,580.0,580.0,23.9,6.0,,,,
2023-11-02 22:05:13,,,,,,913.0,22.2,51.95
2023-11-02 22:05:35,,,,,True,,,
2023-11-02 22:05:41,,,,,True,,,
2023-11-02 22:06:51,580.0,580.0,23.9,6.0,,,,
2023-11-02 22:15:04,,,,,,895.0,22.1,51.95
2023-11-02 22:16:52,580.0,580.0,23.9,6.0,,,,
2023-11-02 22:25:26,,,,,,911.0,22.1,51.95
2023-11-02 22:26:53,580.0,580.0,23.9,6.0,,,,
2023-11-02 22:35:32,,,,,,896.0,22.1,51.95
2023-11-02 22:35:35,,,,,True,,,
2023-11-02 22:35:41,,,,,True,,,
2023-11-02 22:36:54,580.0,580.0,23.9,6.0,,,,
2023-11-02 22:45:38,,,,,,865.0,22.1,51.95
2023-11-02 22:46:55,580.0,580.0,23.9,6.0,,,,
2023-11-02 22:55:44,,,,,,895.0,22.1,51.95
2023-11-02 22:56:55,580.0,580.0,23.9,6.0,,,,
2023-11-02 23:05:35,,,,,True,,,
2023-11-02 23:05:41,,,,,True,,,
2023-11-02 23:05:50,,,,,,874.0,22.1,51.95
2023-11-02 23:06:56,580.0,580.0,23.9,6.0,,,,
2023-11-02 23:15:57,,,,,,890.0,22.1,51.95
2023-11-02 23:16:57,580.0,580.0,23.9,6.0,,,,
2023-11-02 23:26:03,,,,,,856.0,22.1,51.95
2023-11-02 23:26:58,580.0,580.0,23.9,6.0,,,,
2023-11-02 23:35:35,,,,,True,,,
2023-11-02 23:35:41,,,,,True,,,
2023-11-02 23:36:10,,,,,,839.0,22.1,51.95
2023-11-02 23:36:59,580.0,580.0,23.9,6.0,,,,
2023-11-02 23:46:12,,,,,,869.0,22.1,52.34
2023-11-02 23:47:00,580.0,580.0,23.9,6.0,,,,
2023-11-02 23:56:15,,,,,,826.0,22.1,51.95
2023-11-02 23:57:01,580.0,580.0,23.9,6.0,,,,
2023-11-03 00:05:35,,,,,True,,,
2023-11-03 00:05:40,,,,,True,,,
2023-11-03 00:06:17,,,,,,862.0,22.1,51.95
2023-11-03 00:07:02,580.0,580.0,23.9,6.0,,,,
2023-11-03 00:16:20,,,,,,885.0,22.1,51.95
2023-11-03 00:17:03,580.0,580.0,23.9,6.0,,,,
2023-11-03 00:26:22,,,,,,833.0,22.1,52.34
2023-11-03 00:27:04,580.0,580.0,23.9,6.0,,,,
2023-11-03 00:35:34,,,,,True,,,
2023-11-03 00:35:40,,,,,True,,,
2023-11-03 00:36:24,,,,,,833.0,22.1,51.95
2023-11-03 00:37:05,580.0,580.0,24.1,6.0,,,,
2023-11-03 00:46:26,,,,,,853.0,22.1,51.95
2023-11-03 00:47:06,580.0,580.0,24.1,6.0,,,,
2023-11-03 00:56:28,,,,,,819.0,22.1,52.34
2023-11-03 00:57:07,580.0,580.0,24.1,6.0,,,,
2023-11-03 01:05:34,,,,,True,,,
2023-11-03 01:05:40,,,,,True,,,
2023-11-03 01:06:30,,,,,,839.0,22.1,52.34
2023-11-03 01:07:08,580.0,580.0,24.1,6.0,,,,
2023-11-03 01:16:17,,,,,,828.0,22.1,51.95
2023-11-03 01:17:09,580.0,580.0,24.1,6.0,,,,
2023-11-03 01:26:19,,,,,,828.0,22.1,52.34
2023-11-03 01:27:09,580.0,580.0,24.1,6.0,,,,
2023-11-03 01:35:34,,,,,True,,,
2023-11-03 01:35:40,,,,,True,,,
2023-11-03 01:36:38,,,,,,811.0,22.1,52.34
2023-11-03 01:37:10,580.0,580.0,24.1,6.0,,,,
2023-11-03 01:46:40,,,,,,861.0,22.1,52.34
2023-11-03 01:47:11,580.0,580.0,24.1,6.0,,,,
2023-11-03 01:56:42,,,,,,789.0,22.1,52.34
2023-11-03 01:57:12,580.0,580.0,24.1,6.0,,,,
2023-11-03 02:05:34,,,,,True,,,
2023-11-03 02:05:40,,,,,True,,,
2023-11-03 02:06:45,,,,,,794.0,22.1,52.34
2023-11-03 02:07:13,580.0,580.0,24.1,6.0,,,,
2023-11-03 02:16:47,,,,,,822.0,22.1,52.34
2023-11-03 02:17:14,580.0,580.0,24.1,6.0,,,,
2023-11-03 02:26:50,,,,,,819.0,22.1,52.34
2023-11-03 02:27:15,580.0,580.0,24.1,6.0,,,,
2023-11-03 02:35:34,,,,,True,,,
2023-11-03 02:35:40,,,,,True,,,
2023-11-03 02:36:52,,,,,,805.0,22.1,52.34
2023-11-03 02:37:16,580.0,580.0,24.3,6.0,,,,
2023-11-03 02:46:21,,,,,,805.0,22.1,52.34
2023-11-03 02:47:17,580.0,580.0,24.3,6.0,,,,
2023-11-03 02:56:31,,,,,,819.0,22.1,52.34
2023-11-03 02:57:18,580.0,580.0,24.3,6.0,,,,
2023-11-03 03:05:34,,,,,True,,,
2023-11-03 03:05:40,,,,,True,,,
2023-11-03 03:06:48,,,,,,790.0,22.1,52.34
2023-11-03 03:07:19,580.0,580.0,24.3,6.0,,,,
2023-11-03 03:16:48,,,,,,789.0,22.1,52.34
2023-11-03 03:17:20,580.0,580.0,24.3,6.0,,,,
2023-11-03 03:27:06,,,,,,780.0,22.1,52.34
2023-11-03 03:27:21,580.0,580.0,24.3,6.0,,,,
2023-11-03 03:35:34,,,,,True,,,
2023-11-03 03:35:40,,,,,True,,,
2023-11-03 03:37:08,,,,,,765.0,22.1,52.34
2023-11-03 03:37:22,580.0,580.0,24.3,6.0,,,,
2023-11-03 03:47:11,,,,,,756.0,22.1,52.34
2023-11-03 03:47:23,580.0,580.0,24.3,6.0,,,,
2023-11-03 03:57:13,,,,,,756.0,22.1,52.34
2023-11-03 03:57:23,580.0,580.0,24.3,6.0,,,,
2023-11-03 04:05:33,,,,,True,,,
2023-11-03 04:05:39,,,,,True,,,
2023-11-03 04:07:16,,,,,,764.0,22.1,52.34
2023-11-03 04:07:24,580.0,580.0,24.3,6.0,,,,
2023-11-03 04:17:18,,,,,,808.0,22.1,52.34
2023-11-03 04:17:25,580.0,580.0,24.3,6.0,,,,
2023-11-03 04:27:20,,,,,,797.0,22.1,52.34
2023-11-03 04:27:26,580.0,580.0,24.3,6.0,,,,
2023-11-03 04:35:33,,,,,True,,,
2023-11-03 04:35:39,,,,,True,,,
2023-11-03 04:37:23,,,,,,767.0,22.1,52.34
2023-11-03 04:37:27,580.0,580.0,24.3,6.0,,,,
2023-11-03 04:47:24,,,,,,786.0,22.1,52.34
2023-11-03 04:47:28,580.0,580.0,24.3,6.0,,,,
2023-11-03 04:57:26,,,,,,755.0,22.1,52.34
2023-11-03 04:57:29,580.0,580.0,24.3,6.0,,,,
2023-11-03 05:05:33,,,,,True,,,
2023-11-03 05:05:39,,,,,True,,,
2023-11-03 05:07:29,,,,,,756.0,22.1,52.34
2023-11-03 05:07:30,580.0,580.0,24.3,6.0,,,,
2023-11-03 05:17:31,580.0,580.0,24.3,6.0,,,,
2023-11-03 05:17:31,,,,,,756.0,22.1,52.34
2023-11-03 05:27:32,580.0,580.0,24.3,6.0,,,,
2023-11-03 05:27:34,,,,,,737.0,22.1,52.34
2023-11-03 05:35:33,,,,,True,,,
2023-11-03 05:35:39,,,,,True,,,
2023-11-03 05:37:33,580.0,580.0,24.3,6.0,,,,
2023-11-03 05:37:36,,,,,,739.0,22.1,52.34
2023-11-03 05:47:34,580.0,580.0,24.3,6.0,,,,
2023-11-03 05:47:39,,,,,,753.0,22.1,52.34
2023-11-03 05:57:35,580.0,580.0,24.3,6.0,,,,
2023-11-03 05:57:41,,,,,,685.0,22.1,52.34
2023-11-03 06:05:33,,,,,True,,,
2023-11-03 06:05:39,,,,,True,,,
2023-11-03 06:07:36,580.0,580.0,24.3,6.0,,,,
2023-11-03 06:07:43,,,,,,723.0,22.1,52.34
2023-11-03 06:17:37,580.0,580.0,24.3,6.0,,,,
2023-11-03 06:17:46,,,,,,728.0,22.1,52.34
2023-11-03 06:27:37,580.0,580.0,24.3,6.0,,,,
2023-11-03 06:27:48,,,,,,720.0,22.1,52.34
2023-11-03 06:35:33,,,,,True,,,
2023-11-03 06:35:39,,,,,True,,,
2023-11-03 06:37:34,,,,,,745.0,22.1,52.34
2023-11-03 06:37:38,580.0,580.0,24.3,6.0,,,,
2023-11-03 06:47:39,580.0,580.0,24.3,6.0,,,,
2023-11-03 06:47:53,,,,,,737.0,22.1,52.34
2023-11-03 06:57:40,580.0,580.0,24.3,6.0,,,,
2023-11-03 06:57:55,,,,,,699.0,22.1,52.34
2023-11-03 07:05:32,,,,,True,,,
2023-11-03 07:05:38,,,,,True,,,
2023-11-03 07:07:41,580.0,580.0,24.3,6.0,,,,
2023-11-03 07:07:58,,,,,,730.0,22.1,52.34
2023-11-03 07:17:42,580.0,580.0,24.3,6.0,,,,
2023-11-03 07:18:00,,,,,,688.0,22.1,52.34
2023-11-03 07:27:43,580.0,580.0,24.3,6.0,,,,
2023-11-03 07:28:02,,,,,,714.0,22.1,52.34
2023-11-03 07:35:32,,,,,True,,,
2023-11-03 07:35:38,,,,,True,,,
2023-11-03 07:37:44,580.0,580.0,24.3,6.0,,,,
2023-11-03 07:38:05,,,,,,740.0,22.1,52.34
2023-11-03 07:47:45,580.0,580.0,24.3,6.0,,,,
2023-11-03 07:48:07,,,,,,719.0,22.1,52.34
2023-11-03 07:57:46,580.0,580.0,24.3,6.0,,,,
2023-11-03 07:57:54,,,,,,709.0,22.1,52.34
2023-11-03 08:05:32,,,,,True,,,
2023-11-03 08:05:38,,,,,True,,,
2023-11-03 08:07:47,580.0,580.0,24.3,6.0,,,,
2023-11-03 08:08:12,,,,,,706.0,22.1,52.34
2023-11-03 08:17:48,580.0,580.0,24.3,6.0,,,,
2023-11-03 08:18:14,,,,,,689.0,22.1,52.34
2023-11-03 08:27:49,580.0,580.0,24.3,6.0,,,,
2023-11-03 08:28:17,,,,,,688.0,22.1,52.34
2023-11-03 08:33:42,,,,,False,,,
2023-11-03 08:35:32,,,,,False,,,
2023-11-03 08:35:38,,,,,False,,,
2023-11-03 08:37:50,580.0,580.0,24.3,6.0,,,,
2023-11-03 08:38:19,,,,,,783.0,22.1,53.12
2023-11-03 08:47:51,580.0,580.0,24.1,6.0,,,,
2023-11-03 08:48:20,,,,,,638.0,22.1,52.34
2023-11-03 08:57:51,580.0,580.0,24.1,6.0,,,,
2023-11-03 08:58:23,,,,,,668.0,22.1,52.34
2023-11-03 09:05:32,,,,,False,,,
2023-11-03 09:05:38,,,,,False,,,
2023-11-03 09:07:52,580.0,580.0,24.1,6.0,,,,
2023-11-03 09:08:25,,,,,,743.0,22.2,53.12
2023-11-03 09:17:53,580.0,580.0,23.9,6.0,,,,
2023-11-03 09:17:56,,,,,,743.0,22.2,53.12
2023-11-03 09:27:54,580.0,580.0,24.1,6.0,,,,
2023-11-03 09:28:06,,,,,,690.0,22.3,52.73
2023-11-03 09:35:32,,,,,False,,,
2023-11-03 09:35:38,,,,,False,,,
2023-11-03 09:37:55,580.0,580.0,24.1,6.0,,,,
2023-11-03 09:38:22,,,,,,776.0,22.2,53.12
2023-11-03 09:47:56,580.0,580.0,23.9,6.0,,,,
2023-11-03 09:48:38,,,,,,738.0,22.3,53.12
2023-11-03 09:57:57,580.0,580.0,23.9,6.0,,,,
2023-11-03 09:58:38,,,,,,709.0,22.3,51.95
2023-11-03 10:05:32,,,,,False,,,
2023-11-03 10:05:38,,,,,False,,,
2023-11-03 10:07:58,580.0,580.0,23.8,6.0,,,,
2023-11-03 10:08:41,,,,,,684.0,22.2,50.78
2023-11-03 10:17:59,580.0,580.0,23.8,6.0,,,,
2023-11-03 10:18:43,,,,,,741.0,22.2,50.39
2023-11-03 10:27:09,,,,,True,,,
2023-11-03 10:28:00,580.0,580.0,23.6,6.0,,,,
2023-11-03 10:28:46,,,,,,781.0,22.2,50.0
2023-11-03 10:35:31,,,,,True,,,
2023-11-03 10:35:37,,,,,True,,,
2023-11-03 10:38:01,580.0,580.0,23.6,6.0,,,,
2023-11-03 10:38:48,,,,,,893.0,22.3,51.17
2023-11-03 10:48:02,580.0,580.0,23.6,6.0,,,,
2023-11-03 10:48:50,,,,,,898.0,22.3,51.17
2023-11-03 10:53:54,,,,,False,,,
2023-11-03 10:58:03,580.0,580.0,23.6,6.0,,,,
2023-11-03 10:58:37,,,,,,940.0,22.3,51.17
2023-11-03 11:05:31,,,,,False,,,
2023-11-03 11:05:37,,,,,False,,,
