DateFrom,DateTo,mean_temp,mean_relative_hum,mean_wind_speed,mean_wind_dir,mean_pressure,mean_cloud_cover,mean_radiation
2023-11-26 09:00:00+00:00,2023-11-26 10:00:00+00:00,-1.1,83.4,0.3,348.0,1010.7,93.0,61.9
2023-11-26 08:00:00+00:00,2023-11-26 09:00:00+00:00,-2.3,84.2,0.5,261.0,1010.6,75.0,80.2
2023-11-26 07:00:00+00:00,2023-11-26 08:00:00+00:00,-3.8,89.0,0.9,271.0,1010.5,30.0,29.2
2023-11-26 06:00:00+00:00,2023-11-26 07:00:00+00:00,-3.7,87.4,1.1,270.0,1010.5,13.0,0.9
2023-11-26 05:00:00+00:00,2023-11-26 06:00:00+00:00,-4.0,87.9,1.0,266.0,1010.5,42.0,0.0
2023-11-26 04:00:00+00:00,2023-11-26 05:00:00+00:00,-4.4,87.8,0.5,351.0,1010.2,55.0,0.0
2023-11-26 03:00:00+00:00,2023-11-26 04:00:00+00:00,-4.7,86.6,1.4,313.0,1010.4,40.0,0.0
2023-11-26 02:00:00+00:00,2023-11-26 03:00:00+00:00,-5.3,85.4,0.4,350.0,1010.5,31.0,0.0
2023-11-26 01:00:00+00:00,2023-11-26 02:00:00+00:00,-5.0,82.1,0.2,350.0,1010.5,46.0,0.0
2023-11-26 00:00:00+00:00,2023-11-26 01:00:00+00:00,-4.7,80.4,0.8,262.0,1010.4,4.0,0.0
2023-11-25 23:00:00+00:00,2023-11-26 00:00:00+00:00,-4.3,77.8,0.8,293.0,1010.2,54.0,0.0
2023-11-25 22:00:00+00:00,2023-11-25 23:00:00+00:00,-3.9,73.1,1.8,342.0,1010.4,48.0,0.0
2023-11-25 21:00:00+00:00,2023-11-25 22:00:00+00:00,-3.6,67.9,2.2,357.0,1010.3,6.0,0.0
2023-11-25 20:00:00+00:00,2023-11-25 21:00:00+00:00,-2.9,66.0,3.0,9.0,1009.8,8.0,0.0
2023-11-25 19:00:00+00:00,2023-11-25 20:00:00+00:00,-2.1,65.8,3.0,12.0,1009.0,19.0,0.0
2023-11-25 18:00:00+00:00,2023-11-25 19:00:00+00:00,-1.8,64.1,2.9,24.0,1008.4,64.0,0.0
2023-11-25 17:00:00+00:00,2023-11-25 18:00:00+00:00,-1.1,62.9,2.8,10.0,1007.9,79.0,0.0
2023-11-25 16:00:00+00:00,2023-11-25 17:00:00+00:00,-0.8,65.6,2.4,356.0,1007.4,88.0,0.0
2023-11-25 15:00:00+00:00,2023-11-25 16:00:00+00:00,-0.5,65.2,2.6,354.0,1006.8,87.0,0.0
2023-11-25 14:00:00+00:00,2023-11-25 15:00:00+00:00,0.2,65.1,2.6,2.0,1006.3,77.0,17.8
2023-11-25 13:00:00+00:00,2023-11-25 14:00:00+00:00,0.3,64.4,3.0,7.0,1005.8,84.0,38.0
2023-11-25 12:00:00+00:00,2023-11-25 13:00:00+00:00,0.7,64.0,3.5,14.0,1005.5,73.0,142.7
2023-11-25 11:00:00+00:00,2023-11-25 12:00:00+00:00,0.8,64.6,3.6,23.0,1005.2,67.0,118.2
2023-11-25 10:00:00+00:00,2023-11-25 11:00:00+00:00,1.3,65.4,3.4,29.0,1004.6,73.0,216.5
2023-11-25 09:00:00+00:00,2023-11-25 10:00:00+00:00,1.4,66.5,2.6,27.0,1004.0,12.0,148.3
2023-11-25 08:00:00+00:00,2023-11-25 09:00:00+00:00,1.1,78.3,2.3,28.0,1003.3,83.0,48.2
2023-11-25 07:00:00+00:00,2023-11-25 08:00:00+00:00,0.2,87.9,0.8,357.0,1002.5,99.0,16.5
2023-11-25 06:00:00+00:00,2023-11-25 07:00:00+00:00,0.2,86.7,0.1,359.0,1001.6,90.0,0.0
2023-11-25 05:00:00+00:00,2023-11-25 06:00:00+00:00,0.1,84.3,0.7,16.0,1000.8,95.0,0.0
2023-11-25 04:00:00+00:00,2023-11-25 05:00:00+00:00,-1.0,86.3,0.3,350.0,1000.1,76.0,0.0
2023-11-25 03:00:00+00:00,2023-11-25 04:00:00+00:00,-0.7,85.4,0.5,256.0,999.9,17.0,0.0
2023-11-25 02:00:00+00:00,2023-11-25 03:00:00+00:00,-0.4,84.5,0.5,274.0,999.9,46.0,0.0
2023-11-25 01:00:00+00:00,2023-11-25 02:00:00+00:00,0.4,79.5,0.4,284.0,1000.1,78.0,0.0
2023-11-25 00:00:00+00:00,2023-11-25 01:00:00+00:00,1.2,73.5,1.6,327.0,1000.0,10.0,0.0
2023-11-24 23:00:00+00:00,2023-11-25 00:00:00+00:00,1.5,71.7,3.0,334.0,999.7,13.0,0.0
2023-11-24 22:00:00+00:00,2023-11-24 23:00:00+00:00,1.7,68.5,3.7,331.0,999.4,32.0,0.0
2023-11-24 21:00:00+00:00,2023-11-24 22:00:00+00:00,1.6,68.0,4.2,344.0,998.8,86.0,0.0
2023-11-24 20:00:00+00:00,2023-11-24 21:00:00+00:00,1.2,71.0,4.5,340.0,998.0,88.0,0.0
2023-11-24 19:00:00+00:00,2023-11-24 20:00:00+00:00,1.1,72.8,4.3,343.0,997.3,36.0,0.0
2023-11-24 18:00:00+00:00,2023-11-24 19:00:00+00:00,1.5,69.5,5.2,344.0,996.6,11.0,0.0
2023-11-24 17:00:00+00:00,2023-11-24 18:00:00+00:00,1.6,68.5,3.8,345.0,995.5,0.0,0.0
2023-11-24 16:00:00+00:00,2023-11-24 17:00:00+00:00,0.9,79.9,2.3,329.0,994.3,4.0,0.0
2023-11-24 15:00:00+00:00,2023-11-24 16:00:00+00:00,1.1,87.5,1.6,316.0,992.9,1.0,0.0
2023-11-24 14:00:00+00:00,2023-11-24 15:00:00+00:00,2.1,87.5,0.3,356.0,991.9,17.0,8.7
2023-11-24 13:00:00+00:00,2023-11-24 14:00:00+00:00,2.7,86.0,0.6,354.0,991.1,89.0,21.9
2023-11-24 12:00:00+00:00,2023-11-24 13:00:00+00:00,3.6,77.2,2.4,356.0,990.6,88.0,64.6
2023-11-24 11:00:00+00:00,2023-11-24 12:00:00+00:00,4.5,74.1,5.3,317.0,990.4,79.0,123.7
2023-11-24 10:00:00+00:00,2023-11-24 11:00:00+00:00,4.5,73.8,6.6,298.0,990.6,81.0,173.1
2023-11-24 09:00:00+00:00,2023-11-24 10:00:00+00:00,4.4,70.9,6.7,291.0,991.3,69.0,149.6
2023-11-24 08:00:00+00:00,2023-11-24 09:00:00+00:00,4.0,74.8,6.3,286.0,992.0,88.0,37.7
2023-11-24 07:00:00+00:00,2023-11-24 08:00:00+00:00,4.0,73.5,5.7,285.0,992.6,88.0,14.0
2023-11-24 06:00:00+00:00,2023-11-24 07:00:00+00:00,3.6,68.5,5.7,302.0,993.1,54.0,0.0
2023-11-24 05:00:00+00:00,2023-11-24 06:00:00+00:00,3.7,68.0,6.2,302.0,993.6,1.0,0.0
2023-11-24 04:00:00+00:00,2023-11-24 05:00:00+00:00,4.1,66.2,6.7,306.0,994.0,34.0,0.0
2023-11-24 03:00:00+00:00,2023-11-24 04:00:00+00:00,4.4,58.8,7.2,309.0,994.1,62.0,0.0
2023-11-24 02:00:00+00:00,2023-11-24 03:00:00+00:00,4.3,61.4,7.6,308.0,993.6,38.0,0.0
2023-11-24 01:00:00+00:00,2023-11-24 02:00:00+00:00,4.6,65.8,8.6,305.0,993.5,45.0,0.0
2023-11-24 00:00:00+00:00,2023-11-24 01:00:00+00:00,4.7,66.1,8.8,304.0,993.4,49.0,0.0
2023-11-23 23:00:00+00:00,2023-11-24 00:00:00+00:00,5.0,63.3,9.2,304.0,993.6,58.0,0.0
2023-11-23 22:00:00+00:00,2023-11-23 23:00:00+00:00,5.3,63.7,9.3,305.0,993.5,34.0,0.0
2023-11-23 21:00:00+00:00,2023-11-23 22:00:00+00:00,5.7,69.4,8.9,302.0,993.2,80.0,0.0
2023-11-23 20:00:00+00:00,2023-11-23 21:00:00+00:00,5.8,70.9,9.3,296.0,992.7,87.0,0.0
2023-11-23 19:00:00+00:00,2023-11-23 20:00:00+00:00,6.0,71.4,9.1,292.0,992.6,58.0,0.0
2023-11-23 18:00:00+00:00,2023-11-23 19:00:00+00:00,6.4,69.5,9.3,291.0,992.6,26.0,0.0
2023-11-23 17:00:00+00:00,2023-11-23 18:00:00+00:00,6.6,73.3,9.8,289.0,992.7,26.0,0.0
2023-11-23 16:00:00+00:00,2023-11-23 17:00:00+00:00,6.3,78.5,7.8,288.0,993.2,69.0,0.0
2023-11-23 15:00:00+00:00,2023-11-23 16:00:00+00:00,6.3,81.7,8.4,292.0,993.9,38.0,0.0
2023-11-23 14:00:00+00:00,2023-11-23 15:00:00+00:00,8.3,78.6,7.4,298.0,994.1,87.0,7.5
2023-11-23 13:00:00+00:00,2023-11-23 14:00:00+00:00,8.5,82.9,8.3,287.0,994.7,81.0,34.6
2023-11-23 12:00:00+00:00,2023-11-23 13:00:00+00:00,8.7,89.9,7.4,286.0,995.5,90.0,41.3
2023-11-23 11:00:00+00:00,2023-11-23 12:00:00+00:00,8.7,91.2,7.4,283.0,996.5,93.0,58.0
2023-11-23 10:00:00+00:00,2023-11-23 11:00:00+00:00,9.1,91.5,6.9,285.0,997.3,93.0,51.0
2023-11-23 09:00:00+00:00,2023-11-23 10:00:00+00:00,9.6,93.9,7.2,284.0,998.2,93.0,30.6
2023-11-23 08:00:00+00:00,2023-11-23 09:00:00+00:00,9.9,92.7,8.3,284.0,998.6,91.0,24.2
2023-11-23 07:00:00+00:00,2023-11-23 08:00:00+00:00,10.2,90.9,9.7,278.0,999.2,93.0,6.4
2023-11-23 06:00:00+00:00,2023-11-23 07:00:00+00:00,10.4,91.6,8.9,270.0,999.5,93.0,0.0
2023-11-23 05:00:00+00:00,2023-11-23 06:00:00+00:00,10.4,90.6,8.8,264.0,1000.5,94.0,0.0
2023-11-23 04:00:00+00:00,2023-11-23 05:00:00+00:00,10.3,90.1,8.4,262.0,1001.5,100.0,0.0
2023-11-23 03:00:00+00:00,2023-11-23 04:00:00+00:00,10.2,91.8,8.0,266.0,1002.7,100.0,0.0
2023-11-23 02:00:00+00:00,2023-11-23 03:00:00+00:00,9.7,94.2,7.3,262.0,1003.6,99.0,0.0
2023-11-23 01:00:00+00:00,2023-11-23 02:00:00+00:00,8.8,96.5,6.5,260.0,1004.5,100.0,0.0
2023-11-23 00:00:00+00:00,2023-11-23 01:00:00+00:00,6.9,96.7,5.3,247.0,1005.5,100.0,0.0
2023-11-22 23:00:00+00:00,2023-11-23 00:00:00+00:00,5.4,94.9,5.7,239.0,1006.9,100.0,0.0
2023-11-22 22:00:00+00:00,2023-11-22 23:00:00+00:00,4.9,91.9,7.0,239.0,1008.3,100.0,0.0
2023-11-22 21:00:00+00:00,2023-11-22 22:00:00+00:00,4.5,84.3,7.5,235.0,1009.6,100.0,0.0
2023-11-22 20:00:00+00:00,2023-11-22 21:00:00+00:00,3.3,82.1,7.2,230.0,1011.4,100.0,0.0
2023-11-22 19:00:00+00:00,2023-11-22 20:00:00+00:00,2.6,83.1,6.9,220.0,1013.2,100.0,0.0
2023-11-22 18:00:00+00:00,2023-11-22 19:00:00+00:00,3.1,74.9,7.9,221.0,1015.3,100.0,0.0
2023-11-22 17:00:00+00:00,2023-11-22 18:00:00+00:00,4.0,60.0,7.2,222.0,1017.0,100.0,0.0
2023-11-22 16:00:00+00:00,2023-11-22 17:00:00+00:00,3.7,63.3,6.2,219.0,1018.6,94.0,0.0
2023-11-22 15:00:00+00:00,2023-11-22 16:00:00+00:00,3.6,67.7,7.0,234.0,1020.5,94.0,0.0
2023-11-22 14:00:00+00:00,2023-11-22 15:00:00+00:00,4.0,67.0,5.5,226.0,1021.5,92.0,4.1
2023-11-22 13:00:00+00:00,2023-11-22 14:00:00+00:00,4.0,70.7,4.8,225.0,1023.0,91.0,15.7
2023-11-22 12:00:00+00:00,2023-11-22 13:00:00+00:00,4.0,78.4,4.4,221.0,1023.7,91.0,32.5
2023-11-22 11:00:00+00:00,2023-11-22 12:00:00+00:00,3.5,80.3,3.8,217.0,1024.8,65.0,70.1
2023-11-22 10:00:00+00:00,2023-11-22 11:00:00+00:00,2.7,83.9,3.0,213.0,1026.1,33.0,105.7
2023-11-22 09:00:00+00:00,2023-11-22 10:00:00+00:00,1.7,86.0,2.4,220.0,1027.7,9.0,74.8
2023-11-22 08:00:00+00:00,2023-11-22 09:00:00+00:00,0.9,93.0,1.8,225.0,1028.3,10.0,49.6
2023-11-22 07:00:00+00:00,2023-11-22 08:00:00+00:00,0.0,95.6,0.9,226.0,1028.8,9.0,21.3
2023-11-22 06:00:00+00:00,2023-11-22 07:00:00+00:00,-0.9,96.7,0.3,349.0,1028.6,12.0,2.4
2023-11-22 05:00:00+00:00,2023-11-22 06:00:00+00:00,-1.7,96.9,0.1,349.0,1029.0,3.0,0.0
2023-11-22 04:00:00+00:00,2023-11-22 05:00:00+00:00,-2.4,96.9,0.1,360.0,1029.0,8.0,0.0
2023-11-22 03:00:00+00:00,2023-11-22 04:00:00+00:00,-2.5,96.3,0.0,1.0,1029.7,1.0,0.0
2023-11-22 02:00:00+00:00,2023-11-22 03:00:00+00:00,-2.3,96.2,0.1,355.0,1029.3,0.0,0.0
2023-11-22 01:00:00+00:00,2023-11-22 02:00:00+00:00,-2.0,95.8,0.1,0.0,1029.3,1.0,0.0
2023-11-22 00:00:00+00:00,2023-11-22 01:00:00+00:00,-1.4,94.6,0.1,1.0,1029.3,0.0,0.0
2023-11-21 23:00:00+00:00,2023-11-22 00:00:00+00:00,-0.9,92.9,0.1,5.0,1029.1,1.0,0.0
2023-11-21 22:00:00+00:00,2023-11-21 23:00:00+00:00,0.0,90.8,0.1,2.0,1029.0,0.0,0.0
2023-11-21 21:00:00+00:00,2023-11-21 22:00:00+00:00,1.3,86.8,0.1,2.0,1028.7,4.0,0.0
2023-11-21 20:00:00+00:00,2023-11-21 21:00:00+00:00,2.1,82.9,0.3,3.0,1028.4,78.0,0.0
2023-11-21 19:00:00+00:00,2023-11-21 20:00:00+00:00,2.4,78.5,0.5,52.0,1027.9,92.0,0.0
2023-11-21 18:00:00+00:00,2023-11-21 19:00:00+00:00,2.4,73.6,1.0,45.0,1027.3,75.0,0.0
2023-11-21 17:00:00+00:00,2023-11-21 18:00:00+00:00,2.5,73.2,1.3,59.0,1026.8,77.0,0.0
2023-11-21 16:00:00+00:00,2023-11-21 17:00:00+00:00,3.6,69.8,3.8,60.0,1025.8,67.0,0.0
2023-11-21 15:00:00+00:00,2023-11-21 16:00:00+00:00,3.6,68.8,4.2,60.0,1024.8,72.0,1.0
2023-11-21 14:00:00+00:00,2023-11-21 15:00:00+00:00,3.9,67.5,4.5,57.0,1023.8,52.0,33.0
2023-11-21 13:00:00+00:00,2023-11-21 14:00:00+00:00,4.4,66.8,5.0,57.0,1023.1,53.0,102.0
2023-11-21 12:00:00+00:00,2023-11-21 13:00:00+00:00,4.1,71.6,4.8,57.0,1022.6,83.0,71.0
2023-11-21 11:00:00+00:00,2023-11-21 12:00:00+00:00,4.2,70.6,5.2,59.0,1021.8,95.0,78.0
2023-11-21 10:00:00+00:00,2023-11-21 11:00:00+00:00,4.3,71.1,5.1,58.0,1021.3,79.0,50.0
2023-11-21 09:00:00+00:00,2023-11-21 10:00:00+00:00,4.3,74.8,6.1,58.0,1020.6,40.0,55.0
2023-11-21 08:00:00+00:00,2023-11-21 09:00:00+00:00,3.9,79.8,2.3,52.0,1020.1,80.0,114.5
2023-11-21 07:00:00+00:00,2023-11-21 08:00:00+00:00,3.7,83.7,2.4,48.0,1019.3,91.0,12.0
2023-11-21 06:00:00+00:00,2023-11-21 07:00:00+00:00,3.7,83.9,2.1,45.0,1018.3,94.0,0.0
2023-11-21 05:00:00+00:00,2023-11-21 06:00:00+00:00,3.9,82.5,2.7,57.0,1017.5,94.0,0.0
2023-11-21 04:00:00+00:00,2023-11-21 05:00:00+00:00,3.9,84.7,2.0,53.0,1016.7,94.0,0.0
2023-11-21 03:00:00+00:00,2023-11-21 04:00:00+00:00,3.8,85.7,2.0,56.0,1015.9,91.0,0.0
2023-11-21 02:00:00+00:00,2023-11-21 03:00:00+00:00,3.9,84.3,1.8,53.0,1015.3,74.0,0.0
2023-11-21 01:00:00+00:00,2023-11-21 02:00:00+00:00,4.0,83.9,1.9,57.0,1014.7,91.0,0.0
2023-11-21 00:00:00+00:00,2023-11-21 01:00:00+00:00,4.2,84.8,2.2,58.0,1014.0,94.0,0.0
2023-11-20 23:00:00+00:00,2023-11-21 00:00:00+00:00,4.4,86.0,2.3,60.0,1013.6,100.0,0.0
2023-11-20 22:00:00+00:00,2023-11-20 23:00:00+00:00,4.5,87.5,2.0,68.0,1013.0,94.0,0.0
2023-11-20 21:00:00+00:00,2023-11-20 22:00:00+00:00,4.6,87.7,2.3,71.0,1012.5,97.0,0.0
2023-11-20 20:00:00+00:00,2023-11-20 21:00:00+00:00,4.6,87.3,2.1,76.0,1011.9,93.0,0.0
2023-11-20 19:00:00+00:00,2023-11-20 20:00:00+00:00,4.6,87.6,2.1,68.0,1011.4,94.0,0.0
2023-11-20 18:00:00+00:00,2023-11-20 19:00:00+00:00,4.8,86.2,2.1,75.0,1010.8,70.0,0.0
2023-11-20 17:00:00+00:00,2023-11-20 18:00:00+00:00,4.9,85.9,2.2,77.0,1010.3,94.0,0.0
2023-11-20 16:00:00+00:00,2023-11-20 17:00:00+00:00,5.1,85.4,2.1,72.0,1009.8,94.0,0.0
2023-11-20 15:00:00+00:00,2023-11-20 16:00:00+00:00,5.1,86.3,2.4,79.0,1009.3,100.0,0.0
2023-11-20 14:00:00+00:00,2023-11-20 15:00:00+00:00,5.0,88.7,2.4,86.0,1008.6,100.0,4.6
2023-11-20 13:00:00+00:00,2023-11-20 14:00:00+00:00,5.1,88.6,2.5,92.0,1008.2,100.0,16.6
2023-11-20 12:00:00+00:00,2023-11-20 13:00:00+00:00,5.1,88.8,2.6,90.0,1008.0,100.0,29.8
2023-11-20 11:00:00+00:00,2023-11-20 12:00:00+00:00,5.1,91.1,2.0,83.0,1007.9,100.0,33.9
2023-11-20 10:00:00+00:00,2023-11-20 11:00:00+00:00,5.1,89.1,1.7,81.0,1007.9,100.0,45.3
2023-11-20 09:00:00+00:00,2023-11-20 10:00:00+00:00,5.3,85.6,1.8,90.0,1007.8,100.0,54.9
2023-11-20 08:00:00+00:00,2023-11-20 09:00:00+00:00,5.1,84.3,2.8,107.0,1007.4,94.0,53.0
2023-11-20 07:00:00+00:00,2023-11-20 08:00:00+00:00,5.0,84.9,3.5,112.0,1007.1,100.0,14.7
2023-11-20 06:00:00+00:00,2023-11-20 07:00:00+00:00,4.8,85.7,3.9,116.0,1006.4,100.0,0.0
2023-11-20 05:00:00+00:00,2023-11-20 06:00:00+00:00,4.6,87.4,3.8,113.0,1005.9,100.0,0.0
2023-11-20 04:00:00+00:00,2023-11-20 05:00:00+00:00,4.5,88.3,4.3,116.0,1005.6,100.0,0.0
2023-11-20 03:00:00+00:00,2023-11-20 04:00:00+00:00,4.5,88.0,4.0,115.0,1005.5,100.0,0.0
2023-11-20 02:00:00+00:00,2023-11-20 03:00:00+00:00,4.4,88.5,4.7,115.0,1005.3,100.0,0.0
2023-11-20 01:00:00+00:00,2023-11-20 02:00:00+00:00,4.2,91.7,4.3,116.0,1005.2,100.0,0.0
2023-11-20 00:00:00+00:00,2023-11-20 01:00:00+00:00,4.1,92.9,4.3,111.0,1005.0,100.0,0.0
2023-11-19 23:00:00+00:00,2023-11-20 00:00:00+00:00,4.1,92.2,4.7,116.0,1004.8,100.0,0.0
2023-11-19 22:00:00+00:00,2023-11-19 23:00:00+00:00,4.1,91.7,4.9,117.0,1004.6,100.0,0.0
2023-11-19 21:00:00+00:00,2023-11-19 22:00:00+00:00,3.8,94.2,5.2,117.0,1004.5,100.0,0.0
2023-11-19 20:00:00+00:00,2023-11-19 21:00:00+00:00,3.7,95.4,4.9,115.0,1004.4,100.0,0.0
2023-11-19 19:00:00+00:00,2023-11-19 20:00:00+00:00,3.7,95.0,4.8,115.0,1004.2,100.0,0.0
2023-11-19 18:00:00+00:00,2023-11-19 19:00:00+00:00,3.8,93.7,5.1,116.0,1003.9,100.0,0.0
2023-11-19 17:00:00+00:00,2023-11-19 18:00:00+00:00,3.8,94.3,5.2,114.0,1003.6,100.0,0.0
2023-11-19 16:00:00+00:00,2023-11-19 17:00:00+00:00,3.9,95.8,4.5,114.0,1003.3,100.0,0.0
2023-11-19 15:00:00+00:00,2023-11-19 16:00:00+00:00,4.1,93.1,4.9,119.0,1003.1,100.0,0.0
2023-11-19 14:00:00+00:00,2023-11-19 15:00:00+00:00,4.2,89.6,5.5,118.0,1003.0,94.0,4.9
2023-11-19 13:00:00+00:00,2023-11-19 14:00:00+00:00,4.2,88.6,5.7,124.0,1002.8,100.0,25.4
2023-11-19 12:00:00+00:00,2023-11-19 13:00:00+00:00,4.1,89.8,6.1,127.0,1003.2,94.0,29.6
2023-11-19 11:00:00+00:00,2023-11-19 12:00:00+00:00,4.0,91.1,6.8,131.0,1003.4,100.0,49.3
2023-11-19 10:00:00+00:00,2023-11-19 11:00:00+00:00,4.3,90.6,7.0,136.0,1003.8,100.0,41.5
2023-11-19 09:00:00+00:00,2023-11-19 10:00:00+00:00,4.6,91.5,8.1,134.0,1004.2,94.0,46.7
2023-11-19 08:00:00+00:00,2023-11-19 09:00:00+00:00,4.7,92.0,7.8,132.0,1004.9,94.0,13.0
2023-11-19 07:00:00+00:00,2023-11-19 08:00:00+00:00,4.9,89.6,7.7,132.0,1005.2,100.0,3.5
2023-11-19 06:00:00+00:00,2023-11-19 07:00:00+00:00,5.3,84.9,7.8,134.0,1006.0,100.0,0.0
2023-11-19 05:00:00+00:00,2023-11-19 06:00:00+00:00,5.2,83.5,6.8,137.0,1006.9,94.0,0.0
2023-11-19 04:00:00+00:00,2023-11-19 05:00:00+00:00,5.1,83.9,6.4,142.0,1008.1,94.0,0.0
2023-11-19 03:00:00+00:00,2023-11-19 04:00:00+00:00,5.3,82.7,6.2,139.0,1009.2,94.0,0.0
2023-11-19 02:00:00+00:00,2023-11-19 03:00:00+00:00,5.2,80.7,5.3,139.0,1010.8,91.0,0.0
2023-11-19 01:00:00+00:00,2023-11-19 02:00:00+00:00,5.0,79.4,5.3,136.0,1012.0,90.0,0.0
2023-11-19 00:00:00+00:00,2023-11-19 01:00:00+00:00,5.0,76.2,4.8,142.0,1013.7,90.0,0.0
2023-11-18 23:00:00+00:00,2023-11-19 00:00:00+00:00,4.7,76.4,4.2,138.0,1015.2,96.0,0.0
2023-11-18 22:00:00+00:00,2023-11-18 23:00:00+00:00,4.2,80.5,3.9,133.0,1016.4,90.0,0.0
2023-11-18 21:00:00+00:00,2023-11-18 22:00:00+00:00,4.0,80.3,4.1,130.0,1017.6,91.0,0.0
2023-11-18 20:00:00+00:00,2023-11-18 21:00:00+00:00,3.8,80.5,3.7,129.0,1018.9,90.0,0.0
2023-11-18 19:00:00+00:00,2023-11-18 20:00:00+00:00,3.2,84.2,3.3,123.0,1019.5,51.0,0.0
2023-11-18 18:00:00+00:00,2023-11-18 19:00:00+00:00,2.6,83.7,3.1,124.0,1020.6,26.0,0.0
2023-11-18 17:00:00+00:00,2023-11-18 18:00:00+00:00,1.9,82.7,2.2,123.0,1021.3,31.0,0.0
2023-11-18 16:00:00+00:00,2023-11-18 17:00:00+00:00,0.6,79.7,1.3,122.0,1021.9,34.0,0.0
2023-11-18 15:00:00+00:00,2023-11-18 16:00:00+00:00,1.0,74.0,1.3,126.0,1022.4,59.0,0.0
2023-11-18 14:00:00+00:00,2023-11-18 15:00:00+00:00,2.0,67.9,1.6,123.0,1023.0,17.0,19.4
2023-11-18 13:00:00+00:00,2023-11-18 14:00:00+00:00,3.1,64.2,2.3,124.0,1023.7,2.0,134.9
2023-11-18 12:00:00+00:00,2023-11-18 13:00:00+00:00,3.4,64.8,1.9,123.0,1024.1,25.0,219.5
2023-11-18 11:00:00+00:00,2023-11-18 12:00:00+00:00,3.4,67.7,1.4,105.0,1024.5,1.0,255.0
2023-11-18 10:00:00+00:00,2023-11-18 11:00:00+00:00,3.2,71.0,0.4,11.0,1025.0,1.0,268.2
2023-11-18 09:00:00+00:00,2023-11-18 10:00:00+00:00,1.5,81.2,0.1,11.0,1025.4,1.0,204.2
2023-11-18 08:00:00+00:00,2023-11-18 09:00:00+00:00,-0.4,94.1,0.1,2.0,1025.5,1.0,152.1
2023-11-18 07:00:00+00:00,2023-11-18 08:00:00+00:00,-2.1,95.9,0.1,355.0,1025.3,1.0,49.4
2023-11-18 06:00:00+00:00,2023-11-18 07:00:00+00:00,-2.0,96.0,0.1,358.0,1024.8,1.0,1.4
2023-11-18 05:00:00+00:00,2023-11-18 06:00:00+00:00,-1.7,95.9,0.1,3.0,1024.5,1.0,0.0
2023-11-18 04:00:00+00:00,2023-11-18 05:00:00+00:00,-1.3,96.1,0.2,2.0,1024.6,1.0,0.0
2023-11-18 03:00:00+00:00,2023-11-18 04:00:00+00:00,-0.9,95.0,0.3,27.0,1024.8,1.0,0.0
2023-11-18 02:00:00+00:00,2023-11-18 03:00:00+00:00,-1.0,93.9,0.1,1.0,1025.0,11.0,0.0
2023-11-18 01:00:00+00:00,2023-11-18 02:00:00+00:00,0.0,91.5,0.5,30.0,1024.6,7.0,0.0
2023-11-18 00:00:00+00:00,2023-11-18 01:00:00+00:00,0.2,90.7,0.3,2.0,1024.2,1.0,0.0
2023-11-17 23:00:00+00:00,2023-11-18 00:00:00+00:00,0.5,89.1,0.5,2.0,1023.6,1.0,0.0
2023-11-17 22:00:00+00:00,2023-11-17 23:00:00+00:00,1.1,87.3,0.7,40.0,1023.2,8.0,0.0
2023-11-17 21:00:00+00:00,2023-11-17 22:00:00+00:00,1.6,85.4,0.6,33.0,1023.0,26.0,0.0
2023-11-17 20:00:00+00:00,2023-11-17 21:00:00+00:00,2.4,83.0,0.6,22.0,1022.7,54.0,0.0
2023-11-17 19:00:00+00:00,2023-11-17 20:00:00+00:00,3.0,80.0,1.0,43.0,1022.3,89.0,0.0
2023-11-17 18:00:00+00:00,2023-11-17 19:00:00+00:00,3.0,81.6,1.3,56.0,1021.8,89.0,0.0
2023-11-17 17:00:00+00:00,2023-11-17 18:00:00+00:00,3.2,82.1,2.0,50.0,1021.2,88.0,0.0
2023-11-17 16:00:00+00:00,2023-11-17 17:00:00+00:00,3.6,82.4,2.5,51.0,1020.5,84.0,0.0
2023-11-17 15:00:00+00:00,2023-11-17 16:00:00+00:00,4.0,81.0,2.3,50.0,1019.7,92.0,0.5
2023-11-17 14:00:00+00:00,2023-11-17 15:00:00+00:00,4.4,80.3,2.7,53.0,1019.0,94.0,8.6
2023-11-17 13:00:00+00:00,2023-11-17 14:00:00+00:00,4.5,81.0,3.0,52.0,1018.1,100.0,29.5
2023-11-17 12:00:00+00:00,2023-11-17 13:00:00+00:00,4.7,80.6,3.0,49.0,1017.5,94.0,45.3
2023-11-17 11:00:00+00:00,2023-11-17 12:00:00+00:00,4.6,81.2,2.8,50.0,1016.9,100.0,42.6
2023-11-17 10:00:00+00:00,2023-11-17 11:00:00+00:00,4.6,81.1,3.2,56.0,1016.4,99.0,53.3
2023-11-17 09:00:00+00:00,2023-11-17 10:00:00+00:00,4.6,82.6,3.4,57.0,1015.7,97.0,64.6
2023-11-17 08:00:00+00:00,2023-11-17 09:00:00+00:00,4.5,84.3,3.5,51.0,1014.9,100.0,53.8
2023-11-17 07:00:00+00:00,2023-11-17 08:00:00+00:00,4.3,85.0,3.6,49.0,1014.0,93.0,31.5
2023-11-17 06:00:00+00:00,2023-11-17 07:00:00+00:00,4.3,86.6,3.6,48.0,1013.2,86.0,1.4
2023-11-17 05:00:00+00:00,2023-11-17 06:00:00+00:00,4.3,86.2,3.7,48.0,1012.7,93.0,0.0
